id,category,type,prompt,difficulty,keywords,length,created_at
,시,한 문장 시,"한 문장 시 연습 (황혼의 불빛, 속삭이는 듯한 어조): 주제 '황혼의 불빛'를 강렬한 대비로 한 문장 시로 만드세요. (단어: 황금빛 초승, 서리 낀 가지, 빛바랜 계곡)",중간,"[황금빛 초승, 서리 낀 가지, 빛바랜 계곡]",49,2025-07-15 01:39:00
,시,한 문장 시,"한 문장 시 연습 (별 없는 하늘, 빛과 어둠을 교차시키는 시): 주제 '별 없는 하늘'를 느릿한 리듬으로 한 문장 시를 작성하세요. (단어: 황금빛 하늘, 서리 낀 안개, 별빛 연못)",어려움,"[황금빛 하늘, 서리 낀 안개, 별빛 연못]",67,2025-07-15 01:38:00
,시,한 문장 시,"한 문장 시 연습 (어두운 바다, 은유적 서사): 주제 '어두운 바다'를 빛과 어둠이 교차하는 이미지로 한 문장 시로 만드세요. (단어: 잿빛 구름, 별빛 조각, 속삭이는 파도)",중간,"[잿빛 구름, 별빛 조각, 속삭이는 파도]",60,2025-07-15 01:37:00
,시,한 문장 시,"한 문장 시 연습 (바람이 머무는 곳, 강렬한 대비): 주제 '바람이 머무는 곳'를 단조로운 운율로 한 문장 시를 작성하세요. (단어: 푸른 바위, 밤하늘 조각, 은빛 초승)",어려움,"[푸른 바위, 밤하늘 조각, 은빛 초승]",74,2025-07-15 01:36:00
,시,한 문장 시,"한 문장 시 연습 (사라진 기억, 단조로운 운율): 주제 '사라진 기억'를 몽환적 상징으로 한 문장 시를 작성하세요. (단어: 흐린 파도, 달빛 모래, 별빛 유리)",어려움,"[흐린 파도, 달빛 모래, 별빛 유리]",43,2025-07-15 01:35:00
,시,한 문장 시,"한 문장 시 연습 (조용한 숲길, 단조로운 운율): 주제 '조용한 숲길'를 단조로운 운율로 한 문장 시를 작성하세요. (단어: 황혼빛 강물, 황혼빛 초원, 흐린 파도)",중간,"[황혼빛 강물, 황혼빛 초원, 흐린 파도]",43,2025-07-15 01:34:00
,시,한 문장 시,"한 문장 시 연습 (고요한 골목, 속삭이는 듯한 어조): 주제 '고요한 골목'를 긴장감이 감도는 톤으로 한 문장 시를 작성하세요. (단어: 고요한 하늘, 은빛 초승, 서리 낀 안개)",중간,"[고요한 하늘, 은빛 초승, 서리 낀 안개]",76,2025-07-15 01:33:00
,시,한 문장 시,"한 문장 시 연습 (별 없는 하늘, 강렬한 대비): 주제 '별 없는 하늘'를 단조로운 운율로 한 문장 시를 작성하세요. (단어: 흐린 불씨, 흐릿한 새벽, 황혼빛 초원)",쉬움,"[흐린 불씨, 흐릿한 새벽, 황혼빛 초원]",32,2025-07-15 01:32:00
,시,한 문장 시,"한 문장 시 연습 (사라진 기억, 긴장감이 감도는 톤): 주제 '사라진 기억'를 강렬한 대비로 한 문장 시로 만드세요. (단어: 차갑게 언 초원, 밤의 초승, 고요한 초원)",쉬움,"[차갑게 언 초원, 밤의 초승, 고요한 초원]",37,2025-07-15 01:31:00
,시,한 문장 시,"한 문장 시 연습 (빛이 스미는 창, 은유적 서사): 주제 '빛이 스미는 창'를 빛과 어둠이 교차하는 이미지로 한 문장 시로 만드세요. (단어: 차가운 공기, 황혼의 불빛, 잿빛 구름)",중간,"[차가운 공기, 황혼의 불빛, 잿빛 구름]",55,2025-07-15 01:30:00
,시,한 문장 시,"한 문장 시 연습 (밤의 정적, 몽환적 상징): 주제 '밤의 정적'를 긴장감이 감도는 톤으로 한 문장 시를 작성하세요. (단어: 푸른 불씨, 푸른 모래, 황혼의 바람)",중간,"[푸른 불씨, 푸른 모래, 황혼의 바람]",43,2025-07-15 01:29:00
,시,한 문장 시,"한 문장 시 연습 (밤의 정적, 심리적 울림): 주제 '밤의 정적'를 빛과 어둠이 교차하는 이미지로 한 문장 시로 만드세요. (단어: 차갑게 언 돌, 흐린 구름, 노을빛 하늘)",쉬움,"[차갑게 언 돌, 흐린 구름, 노을빛 하늘]",56,2025-07-15 01:28:00
,시,한 문장 시,"한 문장 시 연습 (바람이 머무는 곳, 강렬한 대비): 주제 '바람이 머무는 곳'를 심리적 울림으로 한 문장 시로 표현하세요. (단어: 푸른 유리, 황혼빛 강물, 잿빛 구름)",쉬움,"[푸른 유리, 황혼빛 강물, 잿빛 구름]",63,2025-07-15 01:27:00
,시,한 문장 시,"한 문장 시 연습 (빛이 스미는 창, 단조로운 운율): 주제 '빛이 스미는 창'를 속삭이는 어조로 한 문장 시를 작성하세요. (단어: 서리 낀 초승, 회색 안개, 흐린 새벽빛)",쉬움,"[서리 낀 초승, 회색 안개, 흐린 새벽빛]",57,2025-07-15 01:26:00
,시,한 문장 시,"한 문장 시 연습 (고요한 골목, 심리적 울림): 주제 '고요한 골목'를 강렬한 대비로 한 문장 시로 만드세요. (단어: 불 꺼진 등대, 검은 하늘, 차갑게 언 초원)",쉬움,"[불 꺼진 등대, 검은 하늘, 차갑게 언 초원]",65,2025-07-15 01:25:00
,시,한 문장 시,"한 문장 시 연습 (별 없는 하늘, 은유적 서사): 주제 '별 없는 하늘'를 느릿한 리듬으로 한 문장 시를 작성하세요. (단어: 서리 낀 계곡, 흐린 물안개, 푸른 잎)",쉬움,"[서리 낀 계곡, 흐린 물안개, 푸른 잎]",64,2025-07-15 01:24:00
,시,한 문장 시,"한 문장 시 연습 (황혼의 불빛, 긴장감이 감도는 톤): 주제 '황혼의 불빛'를 단조로운 운율로 한 문장 시를 작성하세요. (단어: 차갑게 언 초원, 푸른 불꽃, 흐린 구름)",쉬움,"[차갑게 언 초원, 푸른 불꽃, 흐린 구름]",70,2025-07-15 01:23:00
,시,한 문장 시,"한 문장 시 연습 (사라진 기억, 몽환적 상징): 주제 '사라진 기억'를 심리적 울림으로 한 문장 시로 표현하세요. (단어: 푸른 연못, 서리 낀 바람, 푸른 조개)",어려움,"[푸른 연못, 서리 낀 바람, 푸른 조개]",40,2025-07-15 01:22:00
,시,한 문장 시,"한 문장 시 연습 (어두운 바다, 심리적 울림): 주제 '어두운 바다'를 빛과 어둠이 교차하는 이미지로 한 문장 시로 만드세요. (단어: 달빛 조각, 흐린 파도, 붉은 안개)",쉬움,"[달빛 조각, 흐린 파도, 붉은 안개]",68,2025-07-15 01:21:00
,시,한 문장 시,"한 문장 시 연습 (별 없는 하늘, 심리적 울림): 주제 '별 없는 하늘'를 파편적 이미지로 한 문장 시로 표현하세요. (단어: 고요한 강물, 거친 바람, 빛바랜 하늘)",중간,"[고요한 강물, 거친 바람, 빛바랜 하늘]",59,2025-07-15 01:20:00
,시,한 문장 시,"한 문장 시 연습 (사라진 기억, 단조로운 운율): 주제 '사라진 기억'를 몽환적 상징으로 한 문장 시를 작성하세요. (단어: 흐린 바다, 별빛 가루, 회색 안개)",쉬움,"[흐린 바다, 별빛 가루, 회색 안개]",53,2025-07-15 01:19:00
,시,한 문장 시,"한 문장 시 연습 (황혼의 불빛, 은유적 서사): 주제 '황혼의 불빛'를 느릿한 리듬으로 한 문장 시를 작성하세요. (단어: 별빛의 파편, 차갑게 언 돌, 별빛 노을)",어려움,"[별빛의 파편, 차갑게 언 돌, 별빛 노을]",60,2025-07-15 01:18:00
,시,한 문장 시,"한 문장 시 연습 (어두운 바다, 파편적 이미지 중심): 주제 '어두운 바다'를 은유적 서사로 한 문장 시를 작성하세요. (단어: 밤하늘 유성, 검은 하늘빛, 별빛의 파편)",중간,"[밤하늘 유성, 검은 하늘빛, 별빛의 파편]",50,2025-07-15 01:17:00
,시,한 문장 시,"한 문장 시 연습 (잊혀진 풍경, 심리적 울림): 주제 '잊혀진 풍경'를 느릿한 리듬으로 한 문장 시를 작성하세요. (단어: 고요한 강물, 별빛 조각, 푸른 바위)",중간,"[고요한 강물, 별빛 조각, 푸른 바위]",51,2025-07-15 01:16:00
,시,한 문장 시,"한 문장 시 연습 (밤의 정적, 강렬한 대비): 주제 '밤의 정적'를 빛과 어둠이 교차하는 이미지로 한 문장 시로 만드세요. (단어: 붉은 하늘빛, 불 꺼진 등대, 차가운 돌길)",중간,"[붉은 하늘빛, 불 꺼진 등대, 차가운 돌길]",68,2025-07-15 01:15:00
