id,category,type,prompt,difficulty,keywords,length,created_at
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 버스. 주어진 상황을 청각만으로 3행 시로 표현하세요.,쉬움,"[플라스틱 소리, 차가운 유리잔, 차 소리]",99,2025-07-18 03:45:00
,시,감각 분리 시,감각 분리 시 연습: 아침 식탁. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,어려움,"[버터 향, 귤 향, 커피 향]",106,2025-07-18 03:44:00
,시,감각 분리 시,감각 분리 시 연습: 작은 다리 위. 주어진 상황을 시각만으로 3행 시로 표현하세요.,쉬움,"[따뜻한 햇살, 살얼음 소리, 철문 소리]",85,2025-07-18 03:43:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 사무실. 시각 표현으로만 한 줄 시를 완성하세요.,어려움,"[모닥불 소리, 노래 흥얼거림, 촛불 냄새]",119,2025-07-18 03:42:00
,시,감각 분리 시,감각 분리 시 연습: 조용한 놀이터. 일상 속 풍경을 청각적 이미지로만 3행 시로 작성하세요.,중간,"[캔맥주 거품, 플라스틱 냄새, 소곤거림]",60,2025-07-18 03:41:00
,시,감각 분리 시,감각 분리 시 연습: 흐린 하늘 아래 강변. 주어진 사물의 청각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[빗물 냄새, 스팀 소리, 사탕 맛]",70,2025-07-18 03:40:00
,시,감각 분리 시,감각 분리 시 연습: 지하주차장. 청각만으로 주제를 표현한 4행 시를 만드세요.,어려움,"[베이커리 냄새, 분필 가루, 아이스크림 맛]",103,2025-07-18 03:39:00
,시,감각 분리 시,감각 분리 시 연습: 사람 없는 횡단보도. 촉각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,중간,"[종이 울림, 고요한 시계, 따뜻한 공기]",97,2025-07-18 03:38:00
,시,감각 분리 시,감각 분리 시 연습: 학교 운동장. 다른 감각 없이 미각 느낌으로 3음보 한 줄 시를 작성하세요.,중간,"[버스 엔진음, 선풍기 소리, 타닥이는 불]",53,2025-07-18 03:37:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 버스. 하나의 사물을 청각적 특징으로만 묘사하는 2행 시를 작성하세요.,쉬움,"[젖은 옷, 새소리, 비린내]",56,2025-07-18 03:36:00
,시,감각 분리 시,감각 분리 시 연습: 밤의 주차장. 후각만으로 주제를 표현한 4행 시를 만드세요.,어려움,"[지하철 진동, 부드러운 소파, 시끄러운 음악]",90,2025-07-18 03:35:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 물든 석양길. 하나의 사물을 시각적 특징으로만 묘사하는 2행 시를 작성하세요.,중간,"[스피커 울림, 바삭한 과자, 연기 냄새]",77,2025-07-18 03:34:00
,시,감각 분리 시,감각 분리 시 연습: 밤하늘의 드론. 미각만으로 주제를 표현한 4행 시를 만드세요.,쉬움,"[휴지 냄새, 연필 긁힘, 핸드폰 진동]",70,2025-07-18 03:33:00
,시,감각 분리 시,감각 분리 시 연습: 구름 낀 저녁 하늘. 다른 감각 없이 촉각 느낌으로 3음보 한 줄 시를 작성하세요.,쉬움,"[쿵쿵 울림, 지하철 바람, 발자국 소리]",76,2025-07-18 03:32:00
,시,감각 분리 시,감각 분리 시 연습: 멀리서 들려오는 음악. 다른 감각 없이 촉각 느낌으로 3음보 한 줄 시를 작성하세요.,어려움,"[차가운 맥주, 차가운 손잡이, 모래 냄새]",83,2025-07-18 03:31:00
,시,감각 분리 시,감각 분리 시 연습: 길모퉁이 꽃집 앞. 시각 표현으로만 한 줄 시를 완성하세요.,어려움,"[발소리, 에스프레소 향, 에어컨 바람]",94,2025-07-18 03:30:00
,시,감각 분리 시,감각 분리 시 연습: 밤하늘의 드론. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,중간,"[시원한 얼음, 냉장고 소리, 나무 향기]",58,2025-07-18 03:29:00
,시,감각 분리 시,감각 분리 시 연습: 빗소리 가득한 방. 주어진 사물의 시각 느낌을 반복적으로 살린 2행 시를 작성하세요.,어려움,"[종소리, 기타 소리, 기타 울림]",51,2025-07-18 03:28:00
,시,감각 분리 시,감각 분리 시 연습: 도서관 창가. 청각 표현으로만 한 줄 시를 완성하세요.,중간,"[부드러운 소파, 한숨, 매운 냄새]",111,2025-07-18 03:27:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 버스. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,중간,"[차가운 맥주, 귤 향, 베이커리 냄새]",88,2025-07-18 03:26:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 물든 석양길. 하나의 사물을 청각적 특징으로만 묘사하는 2행 시를 작성하세요.,중간,"[쿵쿵 울림, 창문빛, 새벽 공기]",59,2025-07-18 03:25:00
,시,감각 분리 시,감각 분리 시 연습: 기찻길 위 다리. 주제를 후각적 묘사만으로 4행 시로 완성하세요.,중간,"[지하철 진동, 빛바랜 간판, 고요한 숨결]",66,2025-07-18 03:24:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 편의점. 주어진 대상을 촉각적 인상만으로 2~4행 시로 작성하세요.,쉬움,"[낡은 의자, 핸드폰 진동, 바삭한 과자]",76,2025-07-18 03:23:00
,시,감각 분리 시,감각 분리 시 연습: 빨래 널린 옥상. 촉각만으로 주제를 표현한 4행 시를 만드세요.,쉬움,"[쿵쿵 울림, 비린내, 냉장고 소리]",117,2025-07-18 03:22:00
,시,감각 분리 시,감각 분리 시 연습: 벽시계가 멈춘 집. 하나의 사물을 촉각적 특징으로만 묘사하는 2행 시를 작성하세요.,어려움,"[차가운 바람결, 네온 불빛, 비린내]",76,2025-07-18 03:21:00
,시,감각 분리 시,감각 분리 시 연습: 골목길 카페. 주어진 상황을 후각만으로 3행 시로 표현하세요.,쉬움,"[스피커 울림, 노트북 불빛, 네온 불빛]",82,2025-07-18 03:20:00
,시,감각 분리 시,감각 분리 시 연습: 버려진 우체통. 청각만으로 주제를 표현한 4행 시를 만드세요.,중간,"[냉장고 소리, 과자 부서짐, 귤 향]",118,2025-07-18 03:19:00
,시,감각 분리 시,감각 분리 시 연습: 구름 낀 저녁 하늘. 주어진 상황을 미각만으로 3행 시로 표현하세요.,어려움,"[차가운 바람결, 새벽 공기, 노트북 불빛]",57,2025-07-18 03:18:00
,시,감각 분리 시,감각 분리 시 연습: 주차된 자전거 옆. 시각만으로 주제를 표현한 4행 시를 만드세요.,쉬움,"[젖은 수건, 소금맛, 노래 흥얼거림]",87,2025-07-18 03:17:00
,시,감각 분리 시,감각 분리 시 연습: 밤하늘의 드론. 주제를 미각적 묘사만으로 4행 시로 완성하세요.,중간,"[푸른 불빛, 차가운 바람결, 카페 향]",59,2025-07-18 03:16:00
,시,감각 분리 시,감각 분리 시 연습: 멀리서 들려오는 음악. 주어진 상황을 시각만으로 3행 시로 표현하세요.,어려움,"[연필 긁힘, 바삭한 과자, 차 소리]",79,2025-07-18 03:15:00
,시,감각 분리 시,감각 분리 시 연습: 벽시계가 멈춘 집. 촉각 표현으로만 한 줄 시를 완성하세요.,중간,"[차가운 유리잔, 철문 소리, 포장지 소리]",105,2025-07-18 03:14:00
,시,감각 분리 시,감각 분리 시 연습: 이른 아침 공원. 주어진 대상을 청각적 인상만으로 2~4행 시로 작성하세요.,쉬움,"[네온 불빛, 뜨거운 김, 딱딱한 의자]",87,2025-07-18 03:13:00
,시,감각 분리 시,감각 분리 시 연습: 자동판매기 옆 골목. 주어진 사물의 미각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[곰팡이 냄새, 따뜻한 공기, 휴지 냄새]",80,2025-07-18 03:12:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 버스 창문. 일상 속 풍경을 청각적 이미지로만 3행 시로 작성하세요.,중간,"[카페 향, 포장지 소리, 뜨거운 국물]",72,2025-07-18 03:11:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 버스 창문. 주어진 사물의 청각 느낌을 반복적으로 살린 2행 시를 작성하세요.,어려움,"[따뜻한 햇살, 나무 향기, 새벽 냄새]",100,2025-07-18 03:10:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 버스 창문. 주제를 청각적 묘사만으로 4행 시로 완성하세요.,쉬움,"[네온 불빛, 버스 엔진음, 책 냄새]",73,2025-07-18 03:09:00
,시,감각 분리 시,감각 분리 시 연습: 거리의 가로등 아래. 주어진 사물의 후각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[딱딱한 의자, 바삭한 과자, 스팀 소리]",79,2025-07-18 03:08:00
,시,감각 분리 시,감각 분리 시 연습: 흐린 하늘 아래 강변. 시각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,어려움,"[바삭한 과자, 버터 향, 스피커 울림]",96,2025-07-18 03:07:00
,시,감각 분리 시,감각 분리 시 연습: 아침 식탁. 주어진 사물의 후각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[부드러운 소파, 소금맛, 스피커 울림]",58,2025-07-18 03:06:00
,시,감각 분리 시,감각 분리 시 연습: 한밤중 공터. 청각 표현으로만 한 줄 시를 완성하세요.,중간,"[깜박이는 불빛, 분필 가루, 휴지 냄새]",109,2025-07-18 03:05:00
,시,감각 분리 시,감각 분리 시 연습: 빨래 널린 옥상. 주어진 사물의 후각 느낌을 반복적으로 살린 2행 시를 작성하세요.,어려움,"[베이커리 냄새, 에스프레소 향, 차가운 금속]",65,2025-07-18 03:04:00
,시,감각 분리 시,감각 분리 시 연습: 자동판매기 옆 골목. 주제를 후각적 묘사만으로 4행 시로 완성하세요.,중간,"[지하철 진동, 새벽 냄새, 고요한 시계]",119,2025-07-18 03:03:00
,시,감각 분리 시,감각 분리 시 연습: 빈 소주병. 주어진 사물의 시각 느낌을 반복적으로 살린 2행 시를 작성하세요.,어려움,"[따뜻한 햇살, 아이스크림 맛, 고요한 시계]",50,2025-07-18 03:02:00
,시,감각 분리 시,감각 분리 시 연습: 소리 없는 영화관. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,쉬움,"[소금맛, 노래 흥얼거림, 에스프레소 향]",69,2025-07-18 03:01:00
,시,감각 분리 시,감각 분리 시 연습: 한밤중 공터. 주어진 상황을 후각만으로 3행 시로 표현하세요.,쉬움,"[책상 스크래치, 책 냄새, 종소리]",71,2025-07-18 03:00:00
,시,감각 분리 시,감각 분리 시 연습: 책상 위 커피잔. 하나의 사물을 미각적 특징으로만 묘사하는 2행 시를 작성하세요.,쉬움,"[스피커 노이즈, 카페 향, 에어컨 바람]",63,2025-07-18 02:59:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 신호등. 주제를 후각적 묘사만으로 4행 시로 완성하세요.,어려움,"[기타 소리, 젖은 우산, 뜨거운 국물]",71,2025-07-18 02:58:00
,시,감각 분리 시,감각 분리 시 연습: 구름 낀 저녁 하늘. 주제를 후각적 묘사만으로 4행 시로 완성하세요.,중간,"[시원한 얼음, 한숨, 차 소리]",114,2025-07-18 02:57:00
,시,감각 분리 시,감각 분리 시 연습: 학교 운동장. 시각 표현으로만 한 줄 시를 완성하세요.,쉬움,"[차 소리, 나뭇잎 부딪힘, 먼지 냄새]",75,2025-07-18 02:56:00
,시,감각 분리 시,감각 분리 시 연습: 이른 아침 공원. 주어진 상황을 후각만으로 3행 시로 표현하세요.,어려움,"[선풍기 소리, 종이 울림, 과자 부서짐]",106,2025-07-18 02:55:00
,시,감각 분리 시,감각 분리 시 연습: 햇살 내리쬐는 벤치. 주어진 사물의 미각 느낌을 반복적으로 살린 2행 시를 작성하세요.,어려움,"[젖은 수건, 따뜻한 햇살, 향초 향기]",86,2025-07-18 02:54:00
,시,감각 분리 시,감각 분리 시 연습: 햇살 내리쬐는 벤치. 주어진 대상을 촉각적 인상만으로 2~4행 시로 작성하세요.,쉬움,"[빛바랜 간판, 스팀 소리, 도서관 책장]",94,2025-07-18 02:53:00
,시,감각 분리 시,감각 분리 시 연습: 지하주차장. 청각 표현으로만 한 줄 시를 완성하세요.,쉬움,"[곰팡이 냄새, 차가운 바람결, 네온 불빛]",54,2025-07-18 02:52:00
,시,감각 분리 시,감각 분리 시 연습: 창문 틈으로 새는 빛. 다른 감각 없이 청각 느낌으로 3음보 한 줄 시를 작성하세요.,어려움,"[스팀 소리, 종이 울림, 스피커 노이즈]",81,2025-07-18 02:51:00
,시,감각 분리 시,감각 분리 시 연습: 한밤중 공터. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,어려움,"[캔맥주 거품, 촛불 냄새, 창문빛]",87,2025-07-18 02:50:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 사무실. 주어진 상황을 후각만으로 3행 시로 표현하세요.,어려움,"[버터 향, 창문빛, 차가운 유리잔]",69,2025-07-18 02:49:00
,시,감각 분리 시,감각 분리 시 연습: 빈 소주병. 주제를 시각적 묘사만으로 4행 시로 완성하세요.,쉬움,"[따뜻한 햇살, 빈 캔 소리, 한숨]",56,2025-07-18 02:48:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 신호등. 하나의 사물을 미각적 특징으로만 묘사하는 2행 시를 작성하세요.,중간,"[시계 초침, 사탕 맛, 종이 울림]",62,2025-07-18 02:47:00
,시,감각 분리 시,감각 분리 시 연습: 달빛이 스며든 복도. 시각 표현으로만 한 줄 시를 완성하세요.,중간,"[서랍 소리, 따뜻한 공기, 부드러운 바람]",54,2025-07-18 02:46:00
,시,감각 분리 시,감각 분리 시 연습: 휴대폰 불빛만 켜진 방. 하나의 사물을 촉각적 특징으로만 묘사하는 2행 시를 작성하세요.,중간,"[시끄러운 음악, 차가운 바람결, 딱딱한 의자]",104,2025-07-18 02:45:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 버스. 다른 감각 없이 촉각 느낌으로 3음보 한 줄 시를 작성하세요.,중간,"[매운 냄새, 부드러운 소파, 발자국 소리]",88,2025-07-18 02:44:00
,시,감각 분리 시,감각 분리 시 연습: 쓰레기 수거장. 주제를 미각적 묘사만으로 4행 시로 완성하세요.,어려움,"[발자국 소리, 휴지 냄새, 플라스틱 냄새]",71,2025-07-18 02:43:00
,시,감각 분리 시,감각 분리 시 연습: 눈이 덮인 놀이터. 촉각 표현으로만 한 줄 시를 완성하세요.,쉬움,"[촛불 냄새, 향초 향기, 에스프레소 향]",116,2025-07-18 02:42:00
,시,감각 분리 시,감각 분리 시 연습: 밤의 주차장. 일상 속 풍경을 촉각적 이미지로만 3행 시로 작성하세요.,어려움,"[쿵쿵 울림, 플라스틱 냄새, 향초 향기]",108,2025-07-18 02:41:00
,시,감각 분리 시,감각 분리 시 연습: 햇살 내리쬐는 벤치. 촉각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,중간,"[부드러운 소파, 창문빛, 버스 엔진음]",89,2025-07-18 02:40:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 신호등. 주어진 사물의 시각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[냉장고 소리, 모래 냄새, 네온 불빛]",99,2025-07-18 02:39:00
,시,감각 분리 시,감각 분리 시 연습: 차창 밖 스치는 나무. 후각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,어려움,"[플라스틱 냄새, 지하철 바람, 스피커 노이즈]",104,2025-07-18 02:38:00
,시,감각 분리 시,감각 분리 시 연습: 멀리서 들려오는 음악. 청각 표현으로만 한 줄 시를 완성하세요.,쉬움,"[매운 냄새, 따뜻한 공기, 네온 불빛]",87,2025-07-18 02:37:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 물든 석양길. 주어진 대상을 시각적 인상만으로 2~4행 시로 작성하세요.,어려움,"[기타 울림, 플라스틱 소리, 차가운 유리잔]",93,2025-07-18 02:36:00
,시,감각 분리 시,감각 분리 시 연습: 기찻길 위 다리. 청각만으로 주제를 표현한 4행 시를 만드세요.,어려움,"[철문 소리, 플라스틱 소리, 노트북 불빛]",67,2025-07-18 02:35:00
,시,감각 분리 시,감각 분리 시 연습: 사람 없는 횡단보도. 주제를 청각적 묘사만으로 4행 시로 완성하세요.,쉬움,"[습한 바닥, 나뭇잎 부딪힘, 촛불 냄새]",101,2025-07-18 02:34:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 버스. 촉각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,중간,"[따뜻한 공기, 스피커 울림, 에어컨 바람]",85,2025-07-18 02:33:00
,시,감각 분리 시,감각 분리 시 연습: 빈 소주병. 하나의 사물을 미각적 특징으로만 묘사하는 2행 시를 작성하세요.,쉬움,"[곰팡이 냄새, 기침 소리, 모닥불 소리]",101,2025-07-18 02:32:00
,시,감각 분리 시,감각 분리 시 연습: 동전 가득한 분수대. 미각 표현으로만 한 줄 시를 완성하세요.,어려움,"[새벽 공기, 젖은 수건, 푸른 조명]",90,2025-07-18 02:31:00
,시,감각 분리 시,감각 분리 시 연습: 아침 식탁. 주제를 미각적 묘사만으로 4행 시로 완성하세요.,중간,"[시끄러운 음악, 도서관 책장, 시계 초침]",57,2025-07-18 02:30:00
,시,감각 분리 시,감각 분리 시 연습: 밤의 주차장. 주어진 상황을 청각만으로 3행 시로 표현하세요.,쉬움,"[차가운 손잡이, 플라스틱 냄새, 젖은 옷]",112,2025-07-18 02:29:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 편의점. 촉각 표현으로만 한 줄 시를 완성하세요.,어려움,"[공기청정기 소리, 차 소리, 에스프레소 향]",79,2025-07-18 02:28:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 버스 창문. 청각 표현으로만 한 줄 시를 완성하세요.,중간,"[창문빛, 차가운 손잡이, 버터 향]",109,2025-07-18 02:27:00
,시,감각 분리 시,감각 분리 시 연습: 벽시계가 멈춘 집. 후각만으로 주제를 표현한 4행 시를 만드세요.,중간,"[부드러운 소파, 새벽 공기, 따뜻한 햇살]",91,2025-07-18 02:26:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 버스 창문. 청각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,쉬움,"[한숨, 소곤거림, 귤 향]",88,2025-07-18 02:25:00
,시,감각 분리 시,감각 분리 시 연습: 버려진 쇼핑카트. 후각만으로 주제를 표현한 4행 시를 만드세요.,어려움,"[철문 소리, 종이 냄새, 공기청정기 소리]",115,2025-07-18 02:24:00
,시,감각 분리 시,감각 분리 시 연습: 텅 빈 버스. 주제를 후각적 묘사만으로 4행 시로 완성하세요.,쉬움,"[책상 스크래치, 푸른 조명, 창문빛]",65,2025-07-18 02:23:00
,시,감각 분리 시,감각 분리 시 연습: 한밤중 공터. 주어진 상황을 후각만으로 3행 시로 표현하세요.,쉬움,"[스피커 울림, 차가운 유리잔, 차 소리]",119,2025-07-18 02:22:00
,시,감각 분리 시,감각 분리 시 연습: 붉은 우산. 시각만으로 주제를 표현한 4행 시를 만드세요.,어려움,"[종소리, 사탕 맛, 스피커 노이즈]",101,2025-07-18 02:21:00
,시,감각 분리 시,감각 분리 시 연습: 주차된 자전거 옆. 주어진 대상을 시각적 인상만으로 2~4행 시로 작성하세요.,어려움,"[달콤한 향, 서걱이는 비닐, 습한 바닥]",119,2025-07-18 02:20:00
,시,감각 분리 시,감각 분리 시 연습: 빈 소주병. 청각만으로 주제를 표현한 4행 시를 만드세요.,쉬움,"[새벽 냄새, 네온 불빛, 푸른 조명]",86,2025-07-18 02:19:00
,시,감각 분리 시,감각 분리 시 연습: 시장 한복판. 주제를 미각적 묘사만으로 4행 시로 완성하세요.,쉬움,"[먼지 냄새, 아이스크림 맛, 소금맛]",72,2025-07-18 02:18:00
,시,감각 분리 시,감각 분리 시 연습: 자동판매기 옆 골목. 촉각만 활용해 일상적인 풍경을 3행 시로 표현하세요.,중간,"[발소리, 플라스틱 소리, 노트북 불빛]",71,2025-07-18 02:17:00
,시,감각 분리 시,감각 분리 시 연습: 빗물 튀는 거리. 주어진 상황을 촉각만으로 3행 시로 표현하세요.,어려움,"[휴지 냄새, 네온 불빛, 전화벨 소리]",108,2025-07-18 02:16:00
,시,감각 분리 시,감각 분리 시 연습: 빗소리 가득한 방. 하나의 사물을 미각적 특징으로만 묘사하는 2행 시를 작성하세요.,쉬움,"[책 냄새, 버터 향, 비린내]",108,2025-07-18 02:15:00
,시,감각 분리 시,감각 분리 시 연습: 기찻길 위 다리. 주어진 사물의 촉각 느낌을 반복적으로 살린 2행 시를 작성하세요.,쉬움,"[모래 냄새, 새벽 냄새, 비린내]",52,2025-07-18 02:14:00
,시,감각 분리 시,감각 분리 시 연습: 구름 낀 저녁 하늘. 주어진 상황을 미각만으로 3행 시로 표현하세요.,쉬움,"[소곤거림, 발자국 소리, 연필 긁힘]",107,2025-07-18 02:13:00
,시,감각 분리 시,감각 분리 시 연습: 아침 식탁. 주어진 사물의 시각 느낌을 반복적으로 살린 2행 시를 작성하세요.,쉬움,"[소금맛, 철문 소리, 한숨]",118,2025-07-18 02:12:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 편의점. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,어려움,"[연기 냄새, 스피커 노이즈, 젖은 우산]",68,2025-07-18 02:11:00
,시,감각 분리 시,감각 분리 시 연습: 빗물 튀는 거리. 주어진 사물의 촉각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[타닥이는 불, 고요한 시계, 푸른 조명]",63,2025-07-18 02:10:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 물든 석양길. 주어진 대상을 청각적 인상만으로 2~4행 시로 작성하세요.,중간,"[딱딱한 의자, 종소리, 핸드폰 진동]",67,2025-07-18 02:09:00
,시,감각 분리 시,감각 분리 시 연습: 편지봉투 위 먼지. 주어진 상황을 후각만으로 3행 시로 표현하세요.,쉬움,"[곰팡이 냄새, 차가운 손잡이, 모닥불 소리]",68,2025-07-18 02:08:00
,시,감각 분리 시,감각 분리 시 연습: 창문 틈으로 새는 빛. 주어진 상황을 촉각만으로 3행 시로 표현하세요.,어려움,"[공기청정기 소리, 노트북 불빛, 스피커 울림]",52,2025-07-18 02:07:00
,시,감각 분리 시,감각 분리 시 연습: 책상 위 커피잔. 주어진 상황을 후각만으로 3행 시로 표현하세요.,쉬움,"[고요한 시계, 딱딱한 의자, 나무 향기]",66,2025-07-18 02:06:00
,시,감각 분리 시,감각 분리 시 연습: 빈 소주병. 주어진 사물의 미각 느낌을 반복적으로 살린 2행 시를 작성하세요.,어려움,"[카페 향, 베이커리 냄새, 따뜻한 햇살]",109,2025-07-18 02:05:00
,시,감각 분리 시,감각 분리 시 연습: 달빛이 스며든 복도. 다른 감각 없이 시각 느낌으로 3음보 한 줄 시를 작성하세요.,어려움,"[과자 부서짐, 습한 바닥, 공기청정기 소리]",66,2025-07-18 02:04:00
,시,감각 분리 시,감각 분리 시 연습: 밤하늘의 드론. 일상 속 풍경을 미각적 이미지로만 3행 시로 작성하세요.,쉬움,"[낡은 의자, 캔맥주 거품, 시계 초침]",116,2025-07-18 02:03:00
,시,감각 분리 시,감각 분리 시 연습: 사람 없는 횡단보도. 청각 표현으로만 한 줄 시를 완성하세요.,중간,"[차가운 맥주, 소곤거림, 스피커 노이즈]",53,2025-07-18 02:02:00
,시,감각 분리 시,감각 분리 시 연습: 작은 카페 안. 주어진 사물의 청각 느낌을 반복적으로 살린 2행 시를 작성하세요.,중간,"[습한 바닥, 네온 불빛, 귤 향]",70,2025-07-18 02:01:00
,시,감각 분리 시,감각 분리 시 연습: 도로 위 물웅덩이. 주제를 촉각적 묘사만으로 4행 시로 완성하세요.,어려움,"[젖은 옷, 분필 가루, 딱딱한 의자]",58,2025-07-18 02:00:00
,시,감각 분리 시,감각 분리 시 연습: 버스 정류장. 주어진 대상을 촉각적 인상만으로 2~4행 시로 작성하세요.,중간,"[타닥이는 불, 푸른 불빛, 스팀 소리]",61,2025-07-18 01:59:00
,시,감각 분리 시,감각 분리 시 연습: 도서관 창가. 주어진 대상을 미각적 인상만으로 2~4행 시로 작성하세요.,어려움,"[휴지 냄새, 소금맛, 뜨거운 김]",66,2025-07-18 01:58:00
,시,감각 분리 시,감각 분리 시 연습: 서성이는 그림자. 청각 표현으로만 한 줄 시를 완성하세요.,중간,"[아이스크림 맛, 도서관 책장, 카페 향]",98,2025-07-18 01:57:00
,시,감각 분리 시,감각 분리 시 연습: 주택가 골목. 후각 표현으로만 한 줄 시를 완성하세요.,중간,"[빗물 냄새, 소곤거림, 베이커리 냄새]",50,2025-07-18 01:56:00
