id,category,type,prompt,difficulty,keywords,length,created_at
,시,이미지화,시의 정서를 시각화하세요: '은하수이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[파초, 작은 종, 청동]",249,2025-07-22 03:19:09
,시,이미지화,시의 정서를 시각화하세요: '불안이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[파편화, 황금빛, 잔향]",111,2025-07-22 03:18:09
,시,이미지화,시의 정서를 시각화하세요: '바람결이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[이끼, 나선계단, 반딧불]",129,2025-07-22 03:17:09
,시,이미지화,시의 정서를 시각화하세요: '잔향이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[파초, 청동, 환상]",137,2025-07-22 03:16:09
,시,이미지화,시의 정서를 시각화하세요: '밀물이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[반딧불, 은빛 안개, 잔향]",299,2025-07-22 03:15:09
,시,이미지화,시의 정서를 시각화하세요: '부서진 성이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[잔향, 수평선, 옅은 그림자]",253,2025-07-22 03:14:09
,시,이미지화,시의 정서를 시각화하세요: '불안이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[파편화, 달의 고리, 빛의 파편]",237,2025-07-22 03:13:09
,시,이미지화,시의 정서를 시각화하세요: '파편화이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[바람결, 파초, 수정]",296,2025-07-22 03:12:09
,시,이미지화,시의 정서를 시각화하세요: '차가운 돌이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[침묵, 반딧불, 깊은 바다]",196,2025-07-22 03:11:09
,시,이미지화,시의 정서를 시각화하세요: '깊은 바다이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[백조, 해류, 깊은 바다]",178,2025-07-22 03:10:09
,시,이미지화,시의 정서를 시각화하세요: '환상이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[파초, 나선계단, 반딧불]",150,2025-07-22 03:09:09
,시,이미지화,시의 정서를 시각화하세요: '동굴이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[침묵, 환상, 푸른 불꽃]",126,2025-07-22 03:08:09
,시,이미지화,시의 정서를 시각화하세요: '잔향이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[침묵, 청동, 이끼]",268,2025-07-22 03:07:09
,시,이미지화,시의 정서를 시각화하세요: '밀물이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[부서진 성, 바람결, 백조]",145,2025-07-22 03:06:09
,시,이미지화,시의 정서를 시각화하세요: '깊은 바다이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[차가운 돌, 달의 고리, 백조]",95,2025-07-22 03:05:09
,시,이미지화,시의 정서를 시각화하세요: '흔적이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[나선계단, 해류, 파편화]",137,2025-07-22 03:04:09
,시,이미지화,시의 정서를 시각화하세요: '차가운 돌이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[침묵, 반딧불, 은빛 안개]",92,2025-07-22 03:03:09
,시,이미지화,시의 정서를 시각화하세요: '바람결이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[이끼, 은빛 안개, 침묵]",216,2025-07-22 03:02:09
,시,이미지화,시의 정서를 시각화하세요: '부서진 성이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[해류, 이끼, 황금빛]",251,2025-07-22 03:01:09
,시,이미지화,시의 정서를 시각화하세요: '거품이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[옅은 그림자, 파편화, 거품]",91,2025-07-22 03:00:09
,시,이미지화,시의 정서를 시각화하세요: '빛의 파편이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[거품, 은하수, 백조]",261,2025-07-22 02:59:09
,시,이미지화,시의 정서를 시각화하세요: '나선계단이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[부서진 성, 바람결, 파초]",221,2025-07-22 02:58:09
,시,이미지화,시의 정서를 시각화하세요: '수정이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[흔적, 수평선, 차가운 돌]",239,2025-07-22 02:57:09
,시,이미지화,시의 정서를 시각화하세요: '흔적이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[잠자리, 나선계단, 수평선]",231,2025-07-22 02:56:09
,시,이미지화,시의 정서를 시각화하세요: '부서진 성이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[침묵, 이끼, 수정]",282,2025-07-22 02:55:09
,시,이미지화,시의 정서를 시각화하세요: '이끼이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[불안, 반딧불, 달의 고리]",239,2025-07-22 02:54:09
,시,이미지화,시의 정서를 시각화하세요: '잠자리이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[환상, 은하수, 흔적]",203,2025-07-22 02:53:09
,시,이미지화,시의 정서를 시각화하세요: '수정이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[차가운 돌, 거품, 동굴]",171,2025-07-22 02:52:09
,시,이미지화,시의 정서를 시각화하세요: '은빛 안개이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[은빛 안개, 파편화, 옅은 그림자]",162,2025-07-22 02:51:09
,시,이미지화,시의 정서를 시각화하세요: '나선계단이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[해류, 옅은 그림자, 백조]",174,2025-07-22 02:50:09
,시,이미지화,시의 정서를 시각화하세요: '환상이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[해류, 파초, 수정]",246,2025-07-22 02:49:09
,시,이미지화,시의 정서를 시각화하세요: '차가운 돌이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[흔적, 옅은 그림자, 파초]",198,2025-07-22 02:48:09
,시,이미지화,시의 정서를 시각화하세요: '달의 고리이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[거품, 밀물, 잔향]",237,2025-07-22 02:47:09
,시,이미지화,시의 정서를 시각화하세요: '동굴이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[흔적, 옅은 그림자, 은빛 안개]",249,2025-07-22 02:46:09
,시,이미지화,시의 정서를 시각화하세요: '백조이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[황금빛, 백조, 동굴]",271,2025-07-22 02:45:09
,시,이미지화,시의 정서를 시각화하세요: '황금빛이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[청동, 해류, 바람결]",206,2025-07-22 02:44:09
,시,이미지화,시의 정서를 시각화하세요: '청동이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[동굴, 차가운 돌, 부서진 성]",135,2025-07-22 02:43:09
,시,이미지화,시의 정서를 시각화하세요: '밀물이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[잠자리, 차가운 돌, 침묵]",196,2025-07-22 02:42:09
,시,이미지화,시의 정서를 시각화하세요: '환상이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[침묵, 황금빛, 잔향]",114,2025-07-22 02:41:09
,시,이미지화,시의 정서를 시각화하세요: '파초이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[옅은 그림자, 파편화, 작은 종]",227,2025-07-22 02:40:09
,시,이미지화,시의 정서를 시각화하세요: '바람결이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[흔적, 작은 종, 은하수]",229,2025-07-22 02:39:09
,시,이미지화,시의 정서를 시각화하세요: '반딧불이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[차가운 돌, 거품, 해류]",235,2025-07-22 02:38:09
,시,이미지화,시의 정서를 시각화하세요: '부서진 성이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[파편화, 작은 종, 청동]",164,2025-07-22 02:37:09
,시,이미지화,시의 정서를 시각화하세요: '수정이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[깊은 바다, 차가운 돌, 부서진 성]",255,2025-07-22 02:36:09
,시,이미지화,시의 정서를 시각화하세요: '이끼이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[잔향, 해류, 반딧불]",133,2025-07-22 02:35:09
,시,이미지화,시의 정서를 시각화하세요: '잠자리이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[바람결, 파초, 침묵]",193,2025-07-22 02:34:09
,시,이미지화,시의 정서를 시각화하세요: '은하수이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[깊은 바다, 잔향, 바람결]",221,2025-07-22 02:33:09
,시,이미지화,시의 정서를 시각화하세요: '바람결이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[황금빛, 부서진 성, 잔향]",200,2025-07-22 02:32:09
,시,이미지화,시의 정서를 시각화하세요: '차가운 돌이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[깊은 바다, 반딧불, 청동]",269,2025-07-22 02:31:09
,시,이미지화,시의 정서를 시각화하세요: '옅은 그림자이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[옅은 그림자, 은빛 안개, 부서진 성]",100,2025-07-22 02:30:09
,시,이미지화,시의 정서를 시각화하세요: '빛의 파편이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[은빛 안개, 거품, 깊은 바다]",230,2025-07-22 02:29:09
,시,이미지화,시의 정서를 시각화하세요: '황금빛이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[옅은 그림자, 청동, 잔향]",181,2025-07-22 02:28:09
,시,이미지화,시의 정서를 시각화하세요: '흔적이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[잔향, 백조, 청동]",299,2025-07-22 02:27:09
,시,이미지화,시의 정서를 시각화하세요: '나선계단이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[작은 종, 청동, 침묵]",155,2025-07-22 02:26:09
,시,이미지화,시의 정서를 시각화하세요: '거품이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[수정, 파초, 은빛 안개]",133,2025-07-22 02:25:09
,시,이미지화,시의 정서를 시각화하세요: '파초이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[푸른 불꽃, 흔적, 잔향]",278,2025-07-22 02:24:09
,시,이미지화,시의 정서를 시각화하세요: '푸른 불꽃이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[해류, 파초, 불안]",162,2025-07-22 02:23:09
,시,이미지화,시의 정서를 시각화하세요: '청동이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[푸른 불꽃, 동굴, 수정]",160,2025-07-22 02:22:09
,시,이미지화,시의 정서를 시각화하세요: '청동이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',쉬움,"[파편화, 푸른 불꽃, 파초]",138,2025-07-22 02:21:09
,시,이미지화,시의 정서를 시각화하세요: '잠자리이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[동굴, 수정, 은빛 안개]",251,2025-07-22 02:20:09
,시,이미지화,시의 정서를 시각화하세요: '작은 종이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',어려움,"[바람결, 해류, 파초]",161,2025-07-22 02:19:09
,시,이미지화,시의 정서를 시각화하세요: '바람결이(가) 중심이 된 서정적이고 예술적인 장면을 그림으로 표현하세요.',중간,"[파편화, 잠자리, 달의 고리]",118,2025-07-22 02:18:09
