id,category,type,prompt,difficulty,keywords,length,created_at
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 도시적 이미지 시): 주제 '빗소리 속 기억'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 노트북 불빛, 벽돌 계단, 붉은 우산)",중간,"[노트북 불빛, 벽돌 계단, 붉은 우산]",98,2025-07-15 22:18:00
,시,주제 변주,"주제 변주 시 연습 (골목의 불빛, 짧지만 강렬한 시): 주제 '골목의 불빛'를 도시적 이미지로 3행 시로 작성하세요. (단어: 휴대폰 진동, 분필 가루, 분필 소리)",어려움,"[휴대폰 진동, 분필 가루, 분필 소리]",59,2025-07-15 22:17:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 현대적 일상 산문시): 주제 '빗소리 속 기억'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 도시 연기, 택배 상자, 시장 냄새)",어려움,"[도시 연기, 택배 상자, 시장 냄새]",88,2025-07-15 22:16:00
,시,주제 변주,"주제 변주 시 연습 (일상 속 고독, 도시적 이미지 시): 주제 '일상 속 고독'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 푸른 불빛, 편의점 진동벨, 붉은 가로등)",쉬움,"[푸른 불빛, 편의점 진동벨, 붉은 가로등]",106,2025-07-15 22:15:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 짧지만 강렬한 시): 주제 '사람 없는 거리'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 분식집 소리, 캔맥주 소리, 늦은 밤 기침)",중간,"[분식집 소리, 캔맥주 소리, 늦은 밤 기침]",116,2025-07-15 22:14:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 느릿한 흐름의 시): 주제 '지하철의 고요'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 하얀 컵, 책장 먼지, 책상 위 커피잔)",어려움,"[하얀 컵, 책장 먼지, 책상 위 커피잔]",117,2025-07-15 22:13:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 부드러운 묘사 시): 주제 '빗소리 속 기억'를 조용한 리듬으로 3~5행 시를 작성하세요. (단어: 노란 가로등, 푸른 하늘빛, 도시의 냄새)",중간,"[노란 가로등, 푸른 하늘빛, 도시의 냄새]",62,2025-07-15 22:12:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 잔잔한 서정시): 주제 '지하철의 고요'를 현대적 산문시 느낌으로 4행 시를 작성하세요. (단어: 포장지 비닐, 주차장 불빛, 벽에 걸린 옷)",쉬움,"[포장지 비닐, 주차장 불빛, 벽에 걸린 옷]",66,2025-07-15 22:11:00
,시,주제 변주,"주제 변주 시 연습 (길모퉁이 풍경, 잔잔한 서정시): 주제 '길모퉁이 풍경'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 길거리 간판, 버스 창문, 차 소리)",중간,"[길거리 간판, 버스 창문, 차 소리]",88,2025-07-15 22:10:00
,시,주제 변주,"주제 변주 시 연습 (일상 속 고독, 도시적 이미지 시): 주제 '일상 속 고독'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 노란 버스, 벽돌 계단, 라면 냄새)",중간,"[노란 버스, 벽돌 계단, 라면 냄새]",78,2025-07-15 22:09:00
,시,주제 변주,"주제 변주 시 연습 (창밖 풍경, 도시적 이미지 시): 주제 '창밖 풍경'를 도시적 이미지로 3행 시로 작성하세요. (단어: 빨래 걸린 베란다, 벽에 걸린 옷, 하얀 구름 조각)",쉬움,"[빨래 걸린 베란다, 벽에 걸린 옷, 하얀 구름 조각]",51,2025-07-15 22:08:00
,시,주제 변주,"주제 변주 시 연습 (늦은 밤의 카페, 조용한 리듬 시): 주제 '늦은 밤의 카페'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 길모퉁이 의자, 라면 냄새, 푸른 간판)",쉬움,"[길모퉁이 의자, 라면 냄새, 푸른 간판]",81,2025-07-15 22:07:00
,시,주제 변주,"주제 변주 시 연습 (도시의 새벽, 일상적 비유 시): 주제 '도시의 새벽'를 조용한 리듬으로 3~5행 시를 작성하세요. (단어: 버스 엔진음, 빨래 걸린 옥상, 길모퉁이 의자)",쉬움,"[버스 엔진음, 빨래 걸린 옥상, 길모퉁이 의자]",110,2025-07-15 22:06:00
,시,주제 변주,"주제 변주 시 연습 (길모퉁이 풍경, 현대적 일상 산문시): 주제 '길모퉁이 풍경'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 빨간 포스터, 분식집 소리, 주택가의 고요)",쉬움,"[빨간 포스터, 분식집 소리, 주택가의 고요]",56,2025-07-15 22:05:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 짧지만 강렬한 시): 주제 '편의점 불빛 아래'를 속삭이듯 이어지는 2행 시로 표현하세요. (단어: 캔맥주 소리, 책장 먼지, 커피 향)",중간,"[캔맥주 소리, 책장 먼지, 커피 향]",71,2025-07-15 22:04:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 조용한 리듬 시): 주제 '지하철의 고요'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 늦은 밤 골목, 빨래 걸린 베란다, 동전 소리)",어려움,"[늦은 밤 골목, 빨래 걸린 베란다, 동전 소리]",75,2025-07-15 22:03:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 부드러운 묘사 시): 주제 '사람 없는 거리'를 속삭이듯 이어지는 2행 시로 표현하세요. (단어: 휴대폰 진동, 하얀 불빛, 벽에 걸린 옷)",중간,"[휴대폰 진동, 하얀 불빛, 벽에 걸린 옷]",109,2025-07-15 22:02:00
,시,주제 변주,"주제 변주 시 연습 (도시의 새벽, 부드러운 묘사 시): 주제 '도시의 새벽'를 속삭이듯 이어지는 2행 시로 표현하세요. (단어: 버려진 자전거, 라면 냄새, 주택가의 고요)",어려움,"[버려진 자전거, 라면 냄새, 주택가의 고요]",96,2025-07-15 22:01:00
,시,주제 변주,"주제 변주 시 연습 (창밖 풍경, 잔잔한 서정시): 주제 '창밖 풍경'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 빨래 걸린 베란다, 주택가의 고요, 버려진 신문)",중간,"[빨래 걸린 베란다, 주택가의 고요, 버려진 신문]",102,2025-07-15 22:00:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 짧지만 강렬한 시): 주제 '지하철의 고요'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 주차장 불빛, 모래먼지, 캔맥주 소리)",중간,"[주차장 불빛, 모래먼지, 캔맥주 소리]",117,2025-07-15 21:59:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 잔잔한 서정시): 주제 '지하철의 고요'를 일상적 비유로 4행 시로 완성하세요. (단어: 분식집 소리, 골목길 그림자, 벽시계 초침)",중간,"[분식집 소리, 골목길 그림자, 벽시계 초침]",74,2025-07-15 21:58:00
,시,주제 변주,"주제 변주 시 연습 (창밖 풍경, 잔잔한 서정시): 주제 '창밖 풍경'를 조용한 리듬으로 3~5행 시를 작성하세요. (단어: 하얀 컵, 빨간 간판, 푸른 하늘빛)",어려움,"[하얀 컵, 빨간 간판, 푸른 하늘빛]",64,2025-07-15 21:57:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 속삭이듯 이어지는 시): 주제 '빗소리 속 기억'를 속삭이듯 이어지는 2행 시로 표현하세요. (단어: 빨간 신호등, 빗물 냄새, 버스 창문)",어려움,"[빨간 신호등, 빗물 냄새, 버스 창문]",75,2025-07-15 21:56:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 부드러운 묘사 시): 주제 '편의점 불빛 아래'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 휴대폰 진동, 편지지, 늦은 밤 골목)",쉬움,"[휴대폰 진동, 편지지, 늦은 밤 골목]",86,2025-07-15 21:55:00
,시,주제 변주,"주제 변주 시 연습 (골목의 불빛, 부드러운 묘사 시): 주제 '골목의 불빛'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 푸른 네온, 책상 위 커피잔, 빨래 냄새)",쉬움,"[푸른 네온, 책상 위 커피잔, 빨래 냄새]",109,2025-07-15 21:54:00
,시,주제 변주,"주제 변주 시 연습 (늦은 밤의 카페, 조용한 리듬 시): 주제 '늦은 밤의 카페'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 편지지, 빨래 냄새, 하얀 불빛)",어려움,"[편지지, 빨래 냄새, 하얀 불빛]",69,2025-07-15 21:53:00
,시,주제 변주,"주제 변주 시 연습 (도시의 새벽, 현대적 일상 산문시): 주제 '도시의 새벽'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 도서관 책 냄새, 늦은 밤 골목, 길 위의 물웅덩이)",쉬움,"[도서관 책 냄새, 늦은 밤 골목, 길 위의 물웅덩이]",64,2025-07-15 21:52:00
,시,주제 변주,"주제 변주 시 연습 (길모퉁이 풍경, 느릿한 흐름의 시): 주제 '길모퉁이 풍경'를 일상적 비유로 4행 시로 완성하세요. (단어: 도서관 책 냄새, 푸른 네온, 차량 경적)",쉬움,"[도서관 책 냄새, 푸른 네온, 차량 경적]",106,2025-07-15 21:51:00
,시,주제 변주,"주제 변주 시 연습 (도시의 새벽, 도시적 이미지 시): 주제 '도시의 새벽'를 현대적 산문시 느낌으로 4행 시를 작성하세요. (단어: 빨간 신호등, 택배 상자, 길모퉁이 의자)",중간,"[빨간 신호등, 택배 상자, 길모퉁이 의자]",79,2025-07-15 21:50:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 속삭이듯 이어지는 시): 주제 '빗소리 속 기억'를 속삭이듯 이어지는 2행 시로 표현하세요. (단어: 붉은 가로등, 노란 조명, 시장 소리)",쉬움,"[붉은 가로등, 노란 조명, 시장 소리]",59,2025-07-15 21:49:00
,시,주제 변주,"주제 변주 시 연습 (골목의 불빛, 속삭이듯 이어지는 시): 주제 '골목의 불빛'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 노란 버스, 택배 상자, 시장 골목)",쉬움,"[노란 버스, 택배 상자, 시장 골목]",87,2025-07-15 21:48:00
,시,주제 변주,"주제 변주 시 연습 (골목의 불빛, 도시적 이미지 시): 주제 '골목의 불빛'를 일상적 비유로 4행 시로 완성하세요. (단어: 네온사인, 빨래 널린 옥상, 휴지통)",어려움,"[네온사인, 빨래 널린 옥상, 휴지통]",57,2025-07-15 21:47:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 현대적 일상 산문시): 주제 '지하철의 고요'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 노란 종이컵, 플라스틱 소리, 푸른 하늘빛)",쉬움,"[노란 종이컵, 플라스틱 소리, 푸른 하늘빛]",60,2025-07-15 21:46:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 속삭이듯 이어지는 시): 주제 '빗소리 속 기억'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 하얀 구름 조각, 도서관의 고요, 푸른 하늘빛)",어려움,"[하얀 구름 조각, 도서관의 고요, 푸른 하늘빛]",84,2025-07-15 21:45:00
,시,주제 변주,"주제 변주 시 연습 (길모퉁이 풍경, 잔잔한 서정시): 주제 '길모퉁이 풍경'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 택배 상자, 빨래 냄새, 차가운 금속)",어려움,"[택배 상자, 빨래 냄새, 차가운 금속]",93,2025-07-15 21:44:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 일상적 비유 시): 주제 '편의점 불빛 아래'를 도시적 이미지로 3행 시로 작성하세요. (단어: 휴지통, 도서관의 고요, 빨간 포스터)",중간,"[휴지통, 도서관의 고요, 빨간 포스터]",58,2025-07-15 21:43:00
,시,주제 변주,"주제 변주 시 연습 (늦은 밤의 카페, 현대적 일상 산문시): 주제 '늦은 밤의 카페'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 택배 상자, 빨래 널린 옥상, 창문 틈새 바람)",쉬움,"[택배 상자, 빨래 널린 옥상, 창문 틈새 바람]",72,2025-07-15 21:42:00
,시,주제 변주,"주제 변주 시 연습 (늦은 밤의 카페, 부드러운 묘사 시): 주제 '늦은 밤의 카페'를 일상적 비유로 4행 시로 완성하세요. (단어: 푸른 하늘빛, 도시 연기, 붉은 가로등)",쉬움,"[푸른 하늘빛, 도시 연기, 붉은 가로등]",63,2025-07-15 21:41:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 부드러운 묘사 시): 주제 '편의점 불빛 아래'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 분식집 향기, 지하철 바람, 빗방울 흔적)",어려움,"[분식집 향기, 지하철 바람, 빗방울 흔적]",91,2025-07-15 21:40:00
,시,주제 변주,"주제 변주 시 연습 (창밖 풍경, 속삭이듯 이어지는 시): 주제 '창밖 풍경'를 도시적 이미지로 3행 시로 작성하세요. (단어: 버려진 쇼핑카트, 택배 상자, 분필 소리)",중간,"[버려진 쇼핑카트, 택배 상자, 분필 소리]",81,2025-07-15 21:39:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 잔잔한 서정시): 주제 '지하철의 고요'를 현대적 산문시 느낌으로 4행 시를 작성하세요. (단어: 벽돌 계단, 편지지, 시장 소리)",쉬움,"[벽돌 계단, 편지지, 시장 소리]",73,2025-07-15 21:38:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 잔잔한 서정시): 주제 '지하철의 고요'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 빗방울 흔적, 벽돌길 소리, 택배 상자)",어려움,"[빗방울 흔적, 벽돌길 소리, 택배 상자]",115,2025-07-15 21:37:00
,시,주제 변주,"주제 변주 시 연습 (일상 속 고독, 잔잔한 서정시): 주제 '일상 속 고독'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 길 위의 물웅덩이, 차 소리, 시장 골목)",쉬움,"[길 위의 물웅덩이, 차 소리, 시장 골목]",114,2025-07-15 21:36:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 일상적 비유 시): 주제 '사람 없는 거리'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 하얀 컵, 노란 종이컵, 도시의 냄새)",어려움,"[하얀 컵, 노란 종이컵, 도시의 냄새]",110,2025-07-15 21:35:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 단조로운 반복 시): 주제 '지하철의 고요'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 책 넘기는 소리, 노란 버스, 푸른 하늘빛)",중간,"[책 넘기는 소리, 노란 버스, 푸른 하늘빛]",55,2025-07-15 21:34:00
,시,주제 변주,"주제 변주 시 연습 (길모퉁이 풍경, 잔잔한 서정시): 주제 '길모퉁이 풍경'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 골목길 가로등, 하얀 접시, 빨간 불빛)",중간,"[골목길 가로등, 하얀 접시, 빨간 불빛]",73,2025-07-15 21:33:00
,시,주제 변주,"주제 변주 시 연습 (길모퉁이 풍경, 현대적 일상 산문시): 주제 '길모퉁이 풍경'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 벽돌길 소리, 동전 소리, 택배 상자)",쉬움,"[벽돌길 소리, 동전 소리, 택배 상자]",119,2025-07-15 21:32:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 도시적 이미지 시): 주제 '편의점 불빛 아래'를 현대적 산문시 느낌으로 4행 시를 작성하세요. (단어: 버려진 자전거, 에스프레소 향, 차가운 금속)",중간,"[버려진 자전거, 에스프레소 향, 차가운 금속]",117,2025-07-15 21:31:00
,시,주제 변주,"주제 변주 시 연습 (늦은 밤의 카페, 도시적 이미지 시): 주제 '늦은 밤의 카페'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 푸른 하늘빛, 푸른 간판, 도시의 냄새)",쉬움,"[푸른 하늘빛, 푸른 간판, 도시의 냄새]",76,2025-07-15 21:30:00
,시,주제 변주,"주제 변주 시 연습 (늦은 밤의 카페, 조용한 리듬 시): 주제 '늦은 밤의 카페'를 짧지만 강렬한 한 줄 시로 작성하세요. (단어: 길거리 간판, 도시 연기, 빨간 우산)",어려움,"[길거리 간판, 도시 연기, 빨간 우산]",65,2025-07-15 21:29:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 부드러운 묘사 시): 주제 '지하철의 고요'를 도시적 이미지로 3행 시로 작성하세요. (단어: 차량 경적, 벽시계 초침, 빨간 포스터)",어려움,"[차량 경적, 벽시계 초침, 빨간 포스터]",120,2025-07-15 21:28:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 속삭이듯 이어지는 시): 주제 '편의점 불빛 아래'를 도시적 이미지로 3행 시로 작성하세요. (단어: 빨간 우산, 빨래 걸린 옥상, 버스 창문)",어려움,"[빨간 우산, 빨래 걸린 옥상, 버스 창문]",92,2025-07-15 21:27:00
,시,주제 변주,"주제 변주 시 연습 (일상 속 고독, 조용한 리듬 시): 주제 '일상 속 고독'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 노트북 불빛, 골목길 가로등, 빨간 신호등)",어려움,"[노트북 불빛, 골목길 가로등, 빨간 신호등]",85,2025-07-15 21:26:00
,시,주제 변주,"주제 변주 시 연습 (일상 속 고독, 현대적 일상 산문시): 주제 '일상 속 고독'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 빨래 걸린 옥상, 창문 틈새 바람, 지하철 바람)",어려움,"[빨래 걸린 옥상, 창문 틈새 바람, 지하철 바람]",91,2025-07-15 21:25:00
,시,주제 변주,"주제 변주 시 연습 (일상 속 고독, 조용한 리듬 시): 주제 '일상 속 고독'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 붉은 가로등, 길거리 간판, 빨간 불빛)",어려움,"[붉은 가로등, 길거리 간판, 빨간 불빛]",76,2025-07-15 21:24:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 조용한 리듬 시): 주제 '사람 없는 거리'를 조용한 리듬으로 3~5행 시를 작성하세요. (단어: 버려진 자전거, 늦은 밤 골목, 휴지통)",어려움,"[버려진 자전거, 늦은 밤 골목, 휴지통]",75,2025-07-15 21:23:00
,시,주제 변주,"주제 변주 시 연습 (창밖 풍경, 짧지만 강렬한 시): 주제 '창밖 풍경'를 잔잔한 서정시로 3행 시를 작성하세요. (단어: 노란 종이컵, 책장 먼지, 분식집 향기)",쉬움,"[노란 종이컵, 책장 먼지, 분식집 향기]",104,2025-07-15 21:22:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 도시적 이미지 시): 주제 '사람 없는 거리'를 단조로운 반복으로 2~3행 시로 만드세요. (단어: 버스 엔진음, 빨간 우산, 책상 위 커피잔)",어려움,"[버스 엔진음, 빨간 우산, 책상 위 커피잔]",110,2025-07-15 21:21:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 부드러운 묘사 시): 주제 '빗소리 속 기억'를 일상적 비유로 4행 시로 완성하세요. (단어: 벽돌길 소리, 포장마차 불빛, 포장지 비닐)",중간,"[벽돌길 소리, 포장마차 불빛, 포장지 비닐]",97,2025-07-15 21:20:00
,시,주제 변주,"주제 변주 시 연습 (지하철의 고요, 현대적 일상 산문시): 주제 '지하철의 고요'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 분식집 향기, 주차장 불빛, 노란 조명)",쉬움,"[분식집 향기, 주차장 불빛, 노란 조명]",106,2025-07-15 21:19:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 일상적 비유 시): 주제 '사람 없는 거리'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 모래먼지, 빨간 우산, 거리의 종소리)",중간,"[모래먼지, 빨간 우산, 거리의 종소리]",116,2025-07-15 21:18:00
,시,주제 변주,"주제 변주 시 연습 (편의점 불빛 아래, 짧지만 강렬한 시): 주제 '편의점 불빛 아래'를 속삭이듯 이어지는 2행 시로 표현하세요. (단어: 동전 소리, 붉은 우산, 빨간 간판)",중간,"[동전 소리, 붉은 우산, 빨간 간판]",85,2025-07-15 21:17:00
,시,주제 변주,"주제 변주 시 연습 (사람 없는 거리, 단조로운 반복 시): 주제 '사람 없는 거리'를 부드러운 묘사로 3행 시로 표현하세요. (단어: 도서관 책 냄새, 벽시계 초침, 빗방울 흔적)",중간,"[도서관 책 냄새, 벽시계 초침, 빗방울 흔적]",57,2025-07-15 21:16:00
,시,주제 변주,"주제 변주 시 연습 (빗소리 속 기억, 잔잔한 서정시): 주제 '빗소리 속 기억'를 느릿하게 흐르는 4행 시로 작성하세요. (단어: 책 넘기는 소리, 붉은 벽, 빗방울 흔적)",어려움,"[책 넘기는 소리, 붉은 벽, 빗방울 흔적]",78,2025-07-15 21:15:00
