id,category,type,prompt,difficulty,keywords,length,created_at
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '그가 환하게 웃는다',중간,"[눈빛, 열정의 불, 분노]",86,2025-07-20 10:51:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '숲이 숨쉰다',쉬움,"[푸른 숲, 흐린 초원, 붉은 노을]",55,2025-07-20 10:50:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '도시가 빛난다',중간,"[텅 빈 거리, 지하도, 철길]",62,2025-07-20 10:49:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '봄이 숨쉰다',쉬움,"[과거의 그림자, 흐릿한 기억, 새벽빛]",82,2025-07-20 10:48:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '비구름이 몰려온다',어려움,"[황금빛 별, 하얀 파도, 붉은 노을]",110,2025-07-20 10:47:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '가을이 머문다',어려움,"[시간의 골짜기, 흐릿한 기억, 어스름]",96,2025-07-20 10:46:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '숲이 숨쉰다',어려움,"[하얀 파도, 은하수, 파란 물결]",74,2025-07-20 10:45:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '그가 환하게 웃는다',어려움,"[설렘, 불안, 메마른 웃음]",103,2025-07-20 10:44:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '해무가 덮친다',중간,"[파란 물결, 은하수, 붉은 노을]",54,2025-07-20 10:43:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '하늘길이 열렸다',쉬움,"[회색 도로, 창가 불빛, 지하도]",95,2025-07-20 10:42:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '나는 그를 잊는다',중간,"[숨결, 속삭임, 외침]",111,2025-07-20 10:41:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '우리가 마주 선다',중간,"[메마른 웃음, 속삭임, 숨결]",80,2025-07-20 10:40:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '가을이 머문다',중간,"[변화의 숨결, 순간의 빛, 끝없는 시간]",87,2025-07-20 10:39:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '해무가 덮친다',쉬움,"[조용한 산, 차가운 바람, 은빛 구름]",119,2025-07-20 10:38:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '봄이 숨쉰다',쉬움,"[끝없는 시간, 밤새움, 시간의 골짜기]",92,2025-07-20 10:37:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '그가 환하게 웃는다',중간,"[숨결, 불안, 열정의 불]",65,2025-07-20 10:36:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '그가 나를 떠난다',중간,"[숨결, 메마른 웃음, 눈빛]",84,2025-07-20 10:35:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '우리가 마주 선다',어려움,"[눈빛, 숨결, 속삭임]",73,2025-07-20 10:34:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '지붕들이 반짝인다',어려움,"[철길, 광고판, 지하도]",72,2025-07-20 10:33:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '가을이 머문다',쉬움,"[저녁놀, 시간의 골짜기, 변화의 숨결]",89,2025-07-20 10:32:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '한 해가 지나간다',어려움,"[끝없는 시간, 변화의 숨결, 흐릿한 기억]",105,2025-07-20 10:31:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '세월이 멈춘다',쉬움,"[저녁놀, 밤새움, 끝없는 시간]",103,2025-07-20 10:30:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '비구름이 몰려온다',중간,"[차가운 바람, 푸른 숲, 은하수]",97,2025-07-20 10:29:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '비구름이 몰려온다',어려움,"[황금빛 별, 은하수, 붉은 노을]",68,2025-07-20 10:28:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '숲이 숨쉰다',중간,"[차가운 바람, 은하수, 흐린 초원]",64,2025-07-20 10:27:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '도로가 텅 비었다',어려움,"[철길, 지하도, 연기]",73,2025-07-20 10:26:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '달이 숨는다',어려움,"[조용한 산, 은하수, 푸른 숲]",57,2025-07-20 10:25:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '달이 숨는다',중간,"[붉은 노을, 하얀 파도, 황금빛 별]",81,2025-07-20 10:24:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '나는 그를 잊는다',어려움,"[불안, 설렘, 메마른 웃음]",93,2025-07-20 10:23:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '나는 그를 잊는다',중간,"[눈빛, 분노, 열정의 불]",94,2025-07-20 10:22:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '세월이 멈춘다',중간,"[변화의 숨결, 밤새움, 과거의 그림자]",83,2025-07-20 10:21:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '우리가 마주 선다',쉬움,"[숨결, 열정의 불, 설렘]",62,2025-07-20 10:20:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '지붕들이 반짝인다',쉬움,"[회색 도로, 창가 불빛, 텅 빈 거리]",87,2025-07-20 10:19:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '숲이 숨쉰다',쉬움,"[파란 물결, 붉은 노을, 차가운 바람]",52,2025-07-20 10:18:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '도시가 빛난다',쉬움,"[창가 불빛, 회색 도로, 환한 가로등]",89,2025-07-20 10:17:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '달이 숨는다',쉬움,"[조용한 산, 은빛 구름, 황금빛 별]",75,2025-07-20 10:16:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '지붕들이 반짝인다',어려움,"[철길, 창가 불빛, 환한 가로등]",81,2025-07-20 10:15:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '겨울이 깨어난다',중간,"[밤새움, 순간의 빛, 어스름]",95,2025-07-20 10:14:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '가을이 머문다',쉬움,"[순간의 빛, 밤새움, 저녁놀]",72,2025-07-20 10:13:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '광장이 고요하다',어려움,"[텅 빈 거리, 광고판, 비 오는 거리]",115,2025-07-20 10:12:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '한 해가 지나간다',쉬움,"[흐릿한 기억, 저녁놀, 밤새움]",91,2025-07-20 10:11:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '달이 숨는다',쉬움,"[은하수, 흐린 초원, 조용한 산]",93,2025-07-20 10:10:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '그가 나를 떠난다',쉬움,"[불안, 가벼운 발걸음, 눈빛]",76,2025-07-20 10:09:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '그가 환하게 웃는다',쉬움,"[열정의 불, 메마른 웃음, 설렘]",108,2025-07-20 10:08:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '하늘길이 열렸다',어려움,"[철길, 비 오는 거리, 연기]",109,2025-07-20 10:07:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '도시가 빛난다',중간,"[지하도, 광고판, 연기]",74,2025-07-20 10:06:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '도로가 텅 비었다',쉬움,"[지하도, 광고판, 비 오는 거리]",102,2025-07-20 10:05:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '별빛이 쏟아진다',어려움,"[파란 물결, 차가운 바람, 은빛 구름]",113,2025-07-20 10:04:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '그가 환하게 웃는다',중간,"[외침, 숨결, 설렘]",68,2025-07-20 10:03:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '광장이 고요하다',어려움,"[연기, 회색 도로, 창가 불빛]",98,2025-07-20 10:02:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '별빛이 쏟아진다',중간,"[하얀 파도, 조용한 산, 황금빛 별]",81,2025-07-20 10:01:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '그녀가 손을 흔든다',어려움,"[메마른 웃음, 숨결, 속삭임]",66,2025-07-20 10:00:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '비구름이 몰려온다',쉬움,"[파란 물결, 차가운 바람, 은빛 구름]",60,2025-07-20 09:59:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '비구름이 몰려온다',어려움,"[조용한 산, 차가운 바람, 은빛 구름]",119,2025-07-20 09:58:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '한 해가 지나간다',쉬움,"[끝없는 시간, 새벽빛, 시간의 골짜기]",55,2025-07-20 09:57:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '도로가 텅 비었다',쉬움,"[어두운 골목, 비 오는 거리, 텅 빈 거리]",63,2025-07-20 09:56:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '광장이 고요하다',쉬움,"[텅 빈 거리, 철길, 어두운 골목]",70,2025-07-20 09:55:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '하늘길이 열렸다',어려움,"[환한 가로등, 광고판, 연기]",56,2025-07-20 09:54:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '그녀가 손을 흔든다',중간,"[메마른 웃음, 속삭임, 가벼운 발걸음]",73,2025-07-20 09:53:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '그녀가 손을 흔든다',중간,"[열정의 불, 눈빛, 숨결]",89,2025-07-20 09:52:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '광장이 고요하다',중간,"[광고판, 어두운 골목, 환한 가로등]",51,2025-07-20 09:51:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '겨울이 깨어난다',쉬움,"[과거의 그림자, 어스름, 저녁놀]",98,2025-07-20 09:50:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '한 해가 지나간다',중간,"[순간의 빛, 밤새움, 새벽빛]",86,2025-07-20 09:49:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '숲이 숨쉰다',중간,"[차가운 바람, 은하수, 하얀 파도]",110,2025-07-20 09:48:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '겨울이 깨어난다',어려움,"[끝없는 시간, 순간의 빛, 새벽빛]",117,2025-07-20 09:47:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '그가 나를 떠난다',중간,"[외침, 속삭임, 분노]",88,2025-07-20 09:46:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '봄이 숨쉰다',쉬움,"[순간의 빛, 변화의 숨결, 끝없는 시간]",109,2025-07-20 09:45:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '그가 나를 떠난다',중간,"[외침, 분노, 가벼운 발걸음]",107,2025-07-20 09:44:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '봄이 숨쉰다',어려움,"[끝없는 시간, 흐릿한 기억, 변화의 숨결]",78,2025-07-20 09:43:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '도로가 텅 비었다',쉬움,"[연기, 철길, 회색 도로]",62,2025-07-20 09:42:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '세월이 멈춘다',쉬움,"[새벽빛, 밤새움, 시간의 골짜기]",63,2025-07-20 09:41:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '별빛이 쏟아진다',중간,"[황금빛 별, 은하수, 붉은 노을]",71,2025-07-20 09:40:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '그가 나를 떠난다',쉬움,"[속삭임, 메마른 웃음, 눈빛]",108,2025-07-20 09:39:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '나는 그를 잊는다',중간,"[불안, 설렘, 눈빛]",109,2025-07-20 09:38:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '겨울이 깨어난다',쉬움,"[어스름, 과거의 그림자, 흐릿한 기억]",119,2025-07-20 09:37:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '봄이 숨쉰다',중간,"[새벽빛, 어스름, 밤새움]",54,2025-07-20 09:36:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '나는 그를 잊는다',어려움,"[설렘, 불안, 외침]",119,2025-07-20 09:35:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 단편적 이미지형으로 표현하세요. 문장: '달이 숨는다',중간,"[황금빛 별, 은빛 구름, 푸른 숲]",68,2025-07-20 09:34:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '우리가 마주 선다',쉬움,"[메마른 웃음, 가벼운 발걸음, 열정의 불]",117,2025-07-20 09:33:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '우리가 마주 선다',어려움,"[가벼운 발걸음, 속삭임, 분노]",67,2025-07-20 09:32:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '한 해가 지나간다',어려움,"[과거의 그림자, 흐릿한 기억, 변화의 숨결]",105,2025-07-20 09:31:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '그녀가 손을 흔든다',쉬움,"[설렘, 가벼운 발걸음, 외침]",107,2025-07-20 09:30:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 모순적 결합형으로 표현하세요. 문장: '별빛이 쏟아진다',쉬움,"[은빛 구름, 은하수, 차가운 바람]",74,2025-07-20 09:29:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '도시가 빛난다',어려움,"[지하도, 연기, 환한 가로등]",72,2025-07-20 09:28:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '하늘길이 열렸다',쉬움,"[연기, 광고판, 지하도]",52,2025-07-20 09:27:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 연상형으로 표현하세요. 문장: '해무가 덮친다',중간,"[파란 물결, 흐린 초원, 조용한 산]",53,2025-07-20 09:26:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 대구형으로 표현하세요. 문장: '그녀가 손을 흔든다',쉬움,"[분노, 외침, 가벼운 발걸음]",102,2025-07-20 09:25:00
,시,시어 변형,아래 평범한 문장을 시적 표현으로 변형하세요. 반복형으로 표현하세요. 문장: '세월이 멈춘다',어려움,"[순간의 빛, 어스름, 과거의 그림자]",118,2025-07-20 09:24:00
