id,category,type,prompt,difficulty,keywords,length,created_at
,시,운율 맞추기,끝소리를 '-다'로 맞추는 3행 시를 작성하세요. 각 줄은 6~9글자로 구성하세요.,쉬움,"[적막한 새벽, 청록빛, 차가운 해변]",126,2025-07-20 12:46:09
,시,운율 맞추기,"제시된 시의 3음보 구조를 분석하고, 같은 리듬으로 다른 주제의 3행 시를 작성하세요. (원문 없음)",어려움,"[서리 낀 창, 새벽의 바람, 별이 진 하늘]",81,2025-07-20 12:45:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",쉬움,"[구름 낀 달, 희미한 별, 별빛 안개]",103,2025-07-20 12:44:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",중간,"[흰 빛살, 조용한 계곡, 새벽녘 바람]",81,2025-07-20 12:43:09
,시,운율 맞추기,모든 단어가 'ㄱ'으로 시작하는 5단어 문장을 작성하세요. 자연과 계절을 주제로 하세요.,쉬움,"[회색 초원, 작은 섬, 푸른 산맥]",96,2025-07-20 12:42:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",쉬움,"[고요한 들판, 회색 하늘빛, 비 오는 숲]",62,2025-07-20 12:41:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",중간,"[새벽녘 바람, 청록빛, 별빛 안개]",120,2025-07-20 12:40:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",쉬움,"[청록빛, 별빛 안개, 어두운 호수]",110,2025-07-20 12:39:09
,시,운율 맞추기,"제시된 시의 3음보 구조를 분석하고, 같은 리듬으로 다른 주제의 3행 시를 작성하세요. (원문 없음)",중간,"[반짝이는 모래, 은빛 별빛, 빛바랜 달]",70,2025-07-20 12:38:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",어려움,"[새벽의 바람, 푸른 산맥, 작은 섬]",119,2025-07-20 12:37:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",쉬움,"[황혼의 들길, 별이 진 하늘, 붉은 해안선]",119,2025-07-20 12:36:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",중간,"[서늘한 안개, 조용한 계곡, 황금빛 나뭇잎]",125,2025-07-20 12:35:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",쉬움,"[청록빛, 흐린 노을, 하얀 파편]",109,2025-07-20 12:34:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",쉬움,"[별빛 안개, 서리 낀 창, 청록빛]",103,2025-07-20 12:33:09
,시,운율 맞추기,끝소리를 '-다'로 맞추는 3행 시를 작성하세요. 각 줄은 6~9글자로 구성하세요.,중간,"[푸른 산맥, 하얀 새벽, 서늘한 안개]",90,2025-07-20 12:32:09
,시,운율 맞추기,"제시된 시의 3음보 구조를 분석하고, 같은 리듬으로 다른 주제의 3행 시를 작성하세요. (원문 없음)",어려움,"[회색 초원, 구름 낀 달, 하얀 새벽]",93,2025-07-20 12:31:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",쉬움,"[서리 낀 창, 흐린 노을, 서늘한 안개]",130,2025-07-20 12:30:09
,시,운율 맞추기,끝소리를 '-다'로 맞추는 3행 시를 작성하세요. 각 줄은 6~9글자로 구성하세요.,어려움,"[조용한 계곡, 흐린 노을, 새벽녘 바람]",87,2025-07-20 12:29:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",어려움,"[안개 드리운 산, 흰 빛살, 어두운 골짜기]",76,2025-07-20 12:28:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",쉬움,"[바람 부는 언덕, 바람 부는 바다, 청록빛]",97,2025-07-20 12:27:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",쉬움,"[별이 진 하늘, 희미한 별, 초승달빛]",129,2025-07-20 12:26:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",중간,"[고요한 들판, 황혼의 들길, 서늘한 안개]",121,2025-07-20 12:25:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",중간,"[차가운 해변, 붉은 해안선, 새벽의 바람]",115,2025-07-20 12:24:09
,시,운율 맞추기,모든 단어가 'ㄱ'으로 시작하는 5단어 문장을 작성하세요. 자연과 계절을 주제로 하세요.,중간,"[밤의 호수, 구름 낀 달, 새벽녘 바람]",77,2025-07-20 12:23:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",어려움,"[새벽의 바람, 청록빛, 고요한 들판]",64,2025-07-20 12:22:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",어려움,"[하얀 파편, 은빛 별빛, 푸른 강물]",82,2025-07-20 12:21:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",중간,"[반짝이는 모래, 황금빛 나뭇잎, 별이 진 하늘]",94,2025-07-20 12:20:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",쉬움,"[구름 낀 달, 새벽녘 바람, 서늘한 안개]",119,2025-07-20 12:19:09
,시,운율 맞추기,"제시된 시의 3음보 구조를 분석하고, 같은 리듬으로 다른 주제의 3행 시를 작성하세요. (원문 없음)",쉬움,"[안개 드리운 산, 고요한 들판, 어두운 골짜기]",122,2025-07-20 12:18:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",쉬움,"[회색 초원, 빛바랜 달, 차가운 해변]",85,2025-07-20 12:17:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",어려움,"[고요한 들판, 황금빛 나뭇잎, 청록빛]",65,2025-07-20 12:16:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",어려움,"[반짝이는 모래, 은빛 갈대, 어두운 호수]",73,2025-07-20 12:15:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",중간,"[반짝이는 모래, 안개 드리운 산, 밤의 호수]",71,2025-07-20 12:14:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",중간,"[어두운 호수, 고요한 들판, 황금빛 나뭇잎]",100,2025-07-20 12:13:09
,시,운율 맞추기,끝소리를 '-다'로 맞추는 3행 시를 작성하세요. 각 줄은 6~9글자로 구성하세요.,중간,"[적막한 새벽, 새벽녘 바람, 하얀 파편]",60,2025-07-20 12:12:09
,시,운율 맞추기,"제시된 시의 3음보 구조를 분석하고, 같은 리듬으로 다른 주제의 3행 시를 작성하세요. (원문 없음)",쉬움,"[은빛 초원, 회색 초원, 어두운 골짜기]",96,2025-07-20 12:11:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",중간,"[흰 빛살, 은빛 갈대, 푸른 강물]",92,2025-07-20 12:10:09
,시,운율 맞추기,"제시된 시의 3음보 구조를 분석하고, 같은 리듬으로 다른 주제의 3행 시를 작성하세요. (원문 없음)",중간,"[바람 부는 바다, 붉은 해안선, 어두운 골짜기]",75,2025-07-20 12:09:09
,시,운율 맞추기,끝소리를 '-다'로 맞추는 3행 시를 작성하세요. 각 줄은 6~9글자로 구성하세요.,쉬움,"[차가운 해변, 하얀 파편, 은빛 초원]",117,2025-07-20 12:08:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",중간,"[별이 진 하늘, 밤의 호수, 은빛 갈대]",91,2025-07-20 12:07:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",중간,"[어두운 호수, 바람 부는 언덕, 붉은 노을빛]",96,2025-07-20 12:06:09
,시,운율 맞추기,"리듬이 일정하다가 마지막 행에서 끊기는 4행 시를 작성하세요. 각 줄은 5,5,5,3글자로 구성하세요.",중간,"[하얀 새벽, 흐린 노을, 초승달빛]",67,2025-07-20 12:05:09
,시,운율 맞추기,끝소리를 '-다'로 맞추는 3행 시를 작성하세요. 각 줄은 6~9글자로 구성하세요.,쉬움,"[빛바랜 달, 흐린 노을, 어두운 골짜기]",96,2025-07-20 12:04:09
,시,운율 맞추기,"첫 줄은 5글자, 둘째 줄은 7글자, 셋째 줄은 5글자로 하이쿠 형식 시를 작성하세요.",쉬움,"[푸른 강물, 은빛 갈대, 별빛 안개]",90,2025-07-20 12:03:09
,시,운율 맞추기,"장단이 교차되는 2행 시를 작성하세요. 첫 행은 6글자, 둘째 행은 4글자로 구성하세요.",중간,"[별빛 안개, 구름 낀 달, 흰 빛살]",103,2025-07-20 12:02:09
,시,운율 맞추기,"3음보로 2행 시를 작성하세요. 각 음보는 3~5글자로 구성하고, 상징적 이미지를 사용하세요.",어려움,"[어두운 골짜기, 황금빛 나뭇잎, 푸른 산맥]",70,2025-07-20 12:01:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",쉬움,"[어두운 호수, 청록빛, 반짝이는 모래]",116,2025-07-20 12:00:09
,시,운율 맞추기,모든 단어가 'ㄱ'으로 시작하는 5단어 문장을 작성하세요. 자연과 계절을 주제로 하세요.,쉬움,"[조용한 계곡, 별빛 안개, 푸른 바다결]",109,2025-07-20 11:59:09
,시,운율 맞추기,"4음보 리듬으로 3행 시를 작성하세요. 각 음보는 4글자, 감정의 변화를 표현하세요.",쉬움,"[흐린 노을, 별빛 안개, 별이 진 하늘]",111,2025-07-20 11:58:09
