id,category,type,prompt,difficulty,keywords,length,created_at
614,시,시 구조 변형 연습,"'조용한 서점'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['빈 의자', '녹슨 열쇠', '멈춘 시곗바늘']",108,2025-07-23 16:00:47
615,시,시 구조 변형 연습,"'주차된 자전거'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['찢어진 표지판', '부서진 벽시계', '고장난 시계']",53,2025-07-23 16:01:47
616,시,시 구조 변형 연습,'버려진 운동화'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['꺼진 가로등 불빛', '낡은 시계줄', '흐린 필름']",59,2025-07-23 16:02:47
617,시,시 구조 변형 연습,'흩날린 전단지'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['빈 노트', '낡은 우편함', '비어 있는 병']",145,2025-07-23 16:03:47
618,시,시 구조 변형 연습,주어진 '밤의 횡단보도'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['낡은 표지판', '꺼진 가스등', '꺼진 TV']",81,2025-07-23 16:04:47
619,시,시 구조 변형 연습,주어진 '지하철 플랫폼'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['쌓인 신문', '낡은 사다리', '꺼진 전구']",90,2025-07-23 16:05:47
620,시,시 구조 변형 연습,'흩날린 전단지'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['묵은 향기', '낡은 우편함', '꺼진 TV']",83,2025-07-23 16:06:47
621,시,시 구조 변형 연습,'버스 창가'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['잿빛 하늘', '버려진 노트', '멈춘 엘리베이터']",66,2025-07-23 16:07:47
622,시,시 구조 변형 연습,"'따뜻한 머그잔'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['흐린 조명', '쌓인 박스', '찢어진 표지판']",61,2025-07-23 16:08:47
623,시,시 구조 변형 연습,'문 닫힌 상점' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['흐린 유리컵', '묵은 향기', '묵은 우유']",115,2025-07-23 16:09:47
624,시,시 구조 변형 연습,"'열린 창문 틈'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['사라진 벨소리', '지저분한 벽화', '버려진 박스']",91,2025-07-23 16:10:47
625,시,시 구조 변형 연습,'지하철 플랫폼'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['고장난 전화기', '낡은 사다리', '버려진 컵']",74,2025-07-23 16:11:47
626,시,시 구조 변형 연습,'늦은 버스 정류장'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['꺼진 가스등', '깨진 조명', '꺼진 TV']",63,2025-07-23 16:12:47
627,시,시 구조 변형 연습,'주차된 자전거'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['버려진 박스', '접힌 책장', '꺼진 가스등']",121,2025-07-23 16:13:47
628,시,시 구조 변형 연습,'흐린 아침 하늘'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['깨진 조명', '지워진 낙서', '흐린 필름']",148,2025-07-23 16:14:47
629,시,시 구조 변형 연습,'문 닫힌 상점'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['텅 빈 쓰레기통', '잿빛 하늘', '꺼진 가로등 불빛']",112,2025-07-23 16:15:47
630,시,시 구조 변형 연습,"문장 '꺼진 가로등'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['차가운 컵', '지워진 발자국', '멈춘 지하철']",55,2025-07-23 16:16:47
631,시,시 구조 변형 연습,'버스 창가'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['꺼진 벽시계', '찢어진 표지판', '멈춘 지하철']",60,2025-07-23 16:17:47
632,시,시 구조 변형 연습,주어진 '빈 공원 벤치'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['낡은 표지판', '낡은 플래카드', '잿빛 하늘']",62,2025-07-23 16:18:47
633,시,시 구조 변형 연습,'따뜻한 머그잔'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['지워진 낙서', '꺼진 벽시계', '고장난 시계']",147,2025-07-23 16:19:47
634,시,시 구조 변형 연습,'문 닫힌 상점' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['묵은 우유', '찢어진 표지판', '흐린 유리컵']",78,2025-07-23 16:20:47
635,시,시 구조 변형 연습,'빈 카페 테이블'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['쌓인 박스', '잔뜩 쌓인 먼지', '멈춘 지하철']",127,2025-07-23 16:21:47
636,시,시 구조 변형 연습,"'주차된 자전거'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['흐린 조명', '사라진 벨소리', '젖은 우산']",140,2025-07-23 16:22:47
637,시,시 구조 변형 연습,'밤의 횡단보도'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['끊어진 전선', '덜컥거리는 문', '젖은 신문지']",114,2025-07-23 16:23:47
638,시,시 구조 변형 연습,'멀어진 발소리'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['묵은 향기', '묵은 우유', '낡은 벽돌집']",76,2025-07-23 16:24:47
639,시,시 구조 변형 연습,'따뜻한 머그잔'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['비어 있는 병', '꺼진 가로등 불빛', '잿빛 하늘']",74,2025-07-23 16:25:47
640,시,시 구조 변형 연습,'빨래 널린 옥상'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['흐린 조명', '낡은 담배꽁초', '휘어진 우산살']",149,2025-07-23 16:26:47
641,시,시 구조 변형 연습,'텅 빈 복도'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['멈춘 엘리베이터', '멈춘 시곗바늘', '녹슨 자전거']",129,2025-07-23 16:27:47
642,시,시 구조 변형 연습,'빨래 널린 옥상'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['사라진 벨소리', '고장난 전화기', '꺼진 가스등']",139,2025-07-23 16:28:47
643,시,시 구조 변형 연습,'지하철 플랫폼' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['흐린 조명', '사라진 벨소리', '멈춘 지하철']",106,2025-07-23 16:29:47
644,시,시 구조 변형 연습,"'빈 카페 테이블'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['낡은 시계줄', '빈 의자', '지저분한 벽화']",78,2025-07-23 16:30:47
645,시,시 구조 변형 연습,'따뜻한 머그잔'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['멈춘 엘리베이터', '조용한 발자국', '빛바랜 간판']",79,2025-07-23 16:31:47
646,시,시 구조 변형 연습,'주차된 자전거' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['낡은 사다리', '꺼진 가스등', '녹슨 열쇠']",137,2025-07-23 16:32:47
647,시,시 구조 변형 연습,'빈 공원 벤치'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['버려진 노트', '묵은 우유', '낡은 우편함']",150,2025-07-23 16:33:47
648,시,시 구조 변형 연습,'늦은 버스 정류장' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['고장난 전화기', '꺼진 TV', '닳은 운동화끈']",141,2025-07-23 16:34:47
649,시,시 구조 변형 연습,"'문 닫힌 상점'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['사라진 벨소리', '빛바랜 간판', '고장난 전화기']",124,2025-07-23 16:35:47
650,시,시 구조 변형 연습,주어진 '골목길 표지판'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['버려진 박스', '사라진 벨소리', '찢어진 표지판']",137,2025-07-23 16:36:47
651,시,시 구조 변형 연습,'주차된 자전거' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['깨진 조명', '지저분한 벽화', '꺼진 벽시계']",150,2025-07-23 16:37:47
652,시,시 구조 변형 연습,'멀어진 발소리' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,쉬움,"['녹슨 열쇠', '꺼진 전구', '빈 노트']",81,2025-07-23 16:38:47
653,시,시 구조 변형 연습,"'빈 카페 테이블'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['깨진 조명', '버려진 라디오', '무너진 담벼락']",98,2025-07-23 16:39:47
654,시,시 구조 변형 연습,"'열린 창문 틈'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['닳은 운동화끈', '멈춘 지하철', '낡은 시계줄']",58,2025-07-23 16:40:47
655,시,시 구조 변형 연습,'버스 창가'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['떨어진 동전', '비어 있는 잔', '녹슨 자전거']",103,2025-07-23 16:41:47
656,시,시 구조 변형 연습,'빈 공원 벤치'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['조용한 발자국', '찢어진 표지판', '빛바랜 간판']",130,2025-07-23 16:42:47
657,시,시 구조 변형 연습,'밤의 횡단보도'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['흐린 필름', '조용한 발자국', '비어 있는 병']",78,2025-07-23 16:43:47
658,시,시 구조 변형 연습,'조용한 서점'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['사라진 벨소리', '흐린 조명', '멈춘 엘리베이터']",64,2025-07-23 16:44:47
659,시,시 구조 변형 연습,"'골목길 표지판'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['멈춘 엘리베이터', '잿빛 하늘', '잔뜩 쌓인 먼지']",98,2025-07-23 16:45:47
660,시,시 구조 변형 연습,'조용한 서점'을 시작점으로 네 가지 시 형식으로 표현하세요.,중간,"['잿빛 하늘', '낡은 우편함', '꺼진 TV']",65,2025-07-23 16:46:47
661,시,시 구조 변형 연습,"문장 '꺼진 가로등'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['잔뜩 쌓인 먼지', '텅 빈 쓰레기통', '버려진 박스']",96,2025-07-23 16:47:47
662,시,시 구조 변형 연습,"'빈 카페 테이블'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['낡은 시계줄', '깨진 조명', '낡은 우편함']",68,2025-07-23 16:48:47
663,시,시 구조 변형 연습,"'빨래 널린 옥상'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['멈춘 시곗바늘', '고장난 시계', '낡은 시계줄']",53,2025-07-23 16:49:47
664,시,시 구조 변형 연습,주어진 '문 닫힌 상점'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['버려진 박스', '흐린 유리컵', '멈춘 선풍기']",112,2025-07-23 16:50:47
665,시,시 구조 변형 연습,"'늦은 버스 정류장'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['버려진 노트', '사라진 벨소리', '버려진 박스']",64,2025-07-23 16:51:47
666,시,시 구조 변형 연습,"문장 '조용한 서점'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['흐린 필름', '비어 있는 잔', '버려진 라디오']",125,2025-07-23 16:52:47
667,시,시 구조 변형 연습,'열린 창문 틈'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['묵은 먼지', '부서진 벽시계', '꺼진 전구']",110,2025-07-23 16:53:47
668,시,시 구조 변형 연습,'버스 창가' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['흐린 조명', '끊어진 전선', '젖은 신문지']",70,2025-07-23 16:54:47
669,시,시 구조 변형 연습,'꺼진 가로등' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['낡은 벽돌집', '비어 있는 병', '사라진 벨소리']",63,2025-07-23 16:55:47
670,시,시 구조 변형 연습,'문 닫힌 상점'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['조용한 신호등', '묵은 향기', '지저분한 벽화']",102,2025-07-23 16:56:47
671,시,시 구조 변형 연습,'문 닫힌 상점'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['묵은 우유', '멈춘 지하철', '접힌 책장']",61,2025-07-23 16:57:47
672,시,시 구조 변형 연습,'흐린 아침 하늘' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['젖은 신문지', '사라진 벨소리', '조용한 신호등']",138,2025-07-23 16:58:47
673,시,시 구조 변형 연습,'빈 카페 테이블'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,어려움,"['녹슨 열쇠', '낡은 벽돌집', '꺼진 벽시계']",111,2025-07-23 16:59:47
674,시,시 구조 변형 연습,'낡은 노트북'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['꺼진 TV', '차가운 컵', '지워진 낙서']",116,2025-07-23 17:00:47
675,시,시 구조 변형 연습,"'흩날린 전단지'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['텅 빈 쓰레기통', '지워진 낙서', '흐린 필름']",144,2025-07-23 17:01:47
676,시,시 구조 변형 연습,'열린 창문 틈'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['묵은 향기', '녹슨 열쇠', '빈 노트']",109,2025-07-23 17:02:47
677,시,시 구조 변형 연습,'열린 창문 틈'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['휘어진 우산살', '낡은 표지판', '낡은 사다리']",98,2025-07-23 17:03:47
678,시,시 구조 변형 연습,"'텅 빈 복도'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",중간,"['흐린 유리컵', '버려진 노트', '끊어진 전선']",94,2025-07-23 17:04:47
679,시,시 구조 변형 연습,'텅 빈 복도'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['낡은 벽돌집', '사라진 벨소리', '버려진 라디오']",123,2025-07-23 17:05:47
680,시,시 구조 변형 연습,'골목길 표지판'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['잿빛 하늘', '지저분한 벽화', '녹슨 자전거']",79,2025-07-23 17:06:47
681,시,시 구조 변형 연습,'따뜻한 머그잔'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['흐린 조명', '흐린 유리컵', '빛바랜 간판']",127,2025-07-23 17:07:47
682,시,시 구조 변형 연습,"문장 '지하철 플랫폼'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['흐린 필름', '닳은 운동화끈', '꺼진 가로등 불빛']",87,2025-07-23 17:08:47
683,시,시 구조 변형 연습,'텅 빈 복도'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['흔들리는 의자', '부서진 벽시계', '꺼진 가로등 불빛']",132,2025-07-23 17:09:47
684,시,시 구조 변형 연습,"문장 '꺼진 가로등'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['접힌 책장', '쌓인 신문', '쌓인 박스']",67,2025-07-23 17:10:47
685,시,시 구조 변형 연습,"'흩날린 전단지'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['지워진 발자국', '잔뜩 쌓인 먼지', '낡은 표지판']",67,2025-07-23 17:11:47
686,시,시 구조 변형 연습,'지하철 플랫폼'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['꺼진 전구', '조용한 발자국', '낡은 벽돌집']",107,2025-07-23 17:12:47
687,시,시 구조 변형 연습,'흩날린 전단지'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['텅 빈 쓰레기통', '빈 노트', '깨진 조명']",83,2025-07-23 17:13:47
688,시,시 구조 변형 연습,'열린 창문 틈'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['낡은 벽돌집', '낡은 사다리', '빈 의자']",95,2025-07-23 17:14:47
689,시,시 구조 변형 연습,주어진 '골목길 표지판'을 4가지 시 형식으로 나누어 표현하세요.,중간,"['덜컥거리는 문', '멈춘 시곗바늘', '젖은 신문지']",140,2025-07-23 17:15:47
690,시,시 구조 변형 연습,"'멀어진 발소리'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['멈춘 선풍기', '고장난 전화기', '빈 의자']",71,2025-07-23 17:16:47
691,시,시 구조 변형 연습,주어진 '늦은 버스 정류장'을 4가지 시 형식으로 나누어 표현하세요.,어려움,"['버려진 노트', '텅 빈 쓰레기통', '떨어진 동전']",90,2025-07-23 17:17:47
692,시,시 구조 변형 연습,"'버스 창가'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['묵은 향기', '잿빛 하늘', '휘어진 우산살']",146,2025-07-23 17:18:47
693,시,시 구조 변형 연습,"'낡은 노트북'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['낡은 표지판', '비어 있는 잔', '쌓인 박스']",108,2025-07-23 17:19:47
694,시,시 구조 변형 연습,'버려진 운동화'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['빈 노트', '녹슨 열쇠', '텅 빈 쓰레기통']",145,2025-07-23 17:20:47
695,시,시 구조 변형 연습,'열린 창문 틈'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['묵은 먼지', '버려진 컵', '잔뜩 쌓인 먼지']",111,2025-07-23 17:21:47
696,시,시 구조 변형 연습,"문장 '따뜻한 머그잔'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['부서진 벽시계', '낡은 우편함', '조용한 신호등']",59,2025-07-23 17:22:47
697,시,시 구조 변형 연습,"'빈 카페 테이블'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['젖은 신문지', '묵은 우유', '낡은 표지판']",59,2025-07-23 17:23:47
698,시,시 구조 변형 연습,'멀어진 발소리'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['묵은 우유', '찢어진 표지판', '낡은 플래카드']",95,2025-07-23 17:24:47
699,시,시 구조 변형 연습,'흐린 아침 하늘'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['묵은 먼지', '접힌 책장', '지저분한 벽화']",134,2025-07-23 17:25:47
700,시,시 구조 변형 연습,주어진 '빈 카페 테이블'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['버려진 컵', '사라진 벨소리', '꺼진 TV']",150,2025-07-23 17:26:47
701,시,시 구조 변형 연습,'꺼진 가로등'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['닳은 운동화끈', '낡은 플래카드', '끊어진 전선']",123,2025-07-23 17:27:47
702,시,시 구조 변형 연습,'골목길 표지판' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,중간,"['꺼진 TV', '사라진 벨소리', '녹슨 자전거']",92,2025-07-23 17:28:47
703,시,시 구조 변형 연습,"'흐린 아침 하늘'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",중간,"['지워진 낙서', '젖은 우산', '버려진 박스']",75,2025-07-23 17:29:47
704,시,시 구조 변형 연습,'텅 빈 복도'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,중간,"['버려진 박스', '차가운 컵', '지저분한 벽화']",95,2025-07-23 17:30:47
705,시,시 구조 변형 연습,'지하철 플랫폼'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['멈춘 지하철', '흐린 유리컵', '빛바랜 간판']",94,2025-07-23 17:31:47
706,시,시 구조 변형 연습,'조용한 서점'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['꺼진 전구', '부서진 벽시계', '버려진 박스']",131,2025-07-23 17:32:47
707,시,시 구조 변형 연습,'버스 창가'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['쌓인 신문', '녹슨 자전거', '버려진 노트']",60,2025-07-23 17:33:47
708,시,시 구조 변형 연습,'버려진 운동화'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,쉬움,"['찢어진 표지판', '비어 있는 잔', '꺼진 TV']",74,2025-07-23 17:34:47
709,시,시 구조 변형 연습,'텅 빈 복도'을 각기 다른 시 형식으로 다시 써보세요.,어려움,"['접힌 책장', '멈춘 선풍기', '낡은 시계줄']",61,2025-07-23 17:35:47
710,시,시 구조 변형 연습,"'멀어진 발소리'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['지워진 낙서', '흐린 유리컵', '떨어진 동전']",74,2025-07-23 17:36:47
711,시,시 구조 변형 연습,'멀어진 발소리' 문장을 바탕으로 4가지 스타일의 시를 완성하세요.,어려움,"['덜컥거리는 문', '텅 빈 쓰레기통', '깨진 조명']",93,2025-07-23 17:37:47
712,시,시 구조 변형 연습,"'열린 창문 틈'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",쉬움,"['낡은 시계줄', '빛바랜 간판', '깨진 조명']",58,2025-07-23 17:38:47
713,시,시 구조 변형 연습,'밤의 횡단보도'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,어려움,"['떨어진 동전', '버려진 노트', '젖은 신문지']",84,2025-07-23 17:39:47
714,시,시 구조 변형 연습,"'흩날린 전단지'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",쉬움,"['차가운 컵', '비어 있는 잔', '조용한 신호등']",119,2025-07-23 17:40:47
715,시,시 구조 변형 연습,"문장 '흩날린 전단지'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['지워진 낙서', '비어 있는 병', '낡은 시계줄']",70,2025-07-23 17:41:47
716,시,시 구조 변형 연습,'골목길 표지판'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,쉬움,"['지워진 발자국', '찢어진 표지판', '젖은 우산']",100,2025-07-23 17:42:47
717,시,시 구조 변형 연습,'늦은 버스 정류장'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,중간,"['빈 노트', '떨어진 동전', '닳은 운동화끈']",134,2025-07-23 17:43:47
718,시,시 구조 변형 연습,"'빈 카페 테이블'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['쌓인 신문', '지워진 발자국', '묵은 우유']",144,2025-07-23 17:44:47
719,시,시 구조 변형 연습,"'빈 카페 테이블'을 주제로 자유시, 3행시, 하이쿠, 산문시로 바꾸어 쓰세요.",어려움,"['빛바랜 간판', '텅 빈 쓰레기통', '흔들리는 의자']",118,2025-07-23 17:45:47
720,시,시 구조 변형 연습,'골목길 표지판'을 바탕으로 서로 다른 구조의 시 네 편을 만드세요.,중간,"['낡은 표지판', '쌓인 신문', '묵은 먼지']",113,2025-07-23 17:46:47
721,시,시 구조 변형 연습,"문장 '버스 창가'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",중간,"['버려진 라디오', '녹슨 자전거', '무너진 담벼락']",59,2025-07-23 17:47:47
722,시,시 구조 변형 연습,"문장 '따뜻한 머그잔'을 자유시, 3행시, 하이쿠, 산문시로 변형해보세요.",쉬움,"['꺼진 가로등 불빛', '녹슨 자전거', '지저분한 벽화']",85,2025-07-23 17:48:47
723,시,시 구조 변형 연습,'밤의 횡단보도'이라는 구절을 바탕으로 4가지 시 형태로 확장하세요.,쉬움,"['무너진 담벼락', '쌓인 신문', '깨진 조명']",148,2025-07-23 17:49:47
724,시,시 구조 변형 연습,'버려진 운동화'을 시작점으로 네 가지 시 형식으로 표현하세요.,쉬움,"['잔뜩 쌓인 먼지', '쌓인 신문', '멈춘 엘리베이터']",104,2025-07-23 17:50:47
725,시,시 구조 변형 연습,'조용한 서점'을 시작점으로 네 가지 시 형식으로 표현하세요.,어려움,"['낡은 벽돌집', '끊어진 전선', '사라진 벨소리']",74,2025-07-23 17:51:47
726,시,시 구조 변형 연습,'빈 카페 테이블'을 변주하여 서로 다른 네 종류의 시로 작성하세요.,어려움,"['잿빛 하늘', '멈춘 선풍기', '꺼진 가로등 불빛']",93,2025-07-23 17:52:47
727,시,시 구조 변형 연습,"'따뜻한 머그잔'을 이용해 자유시, 3행시, 하이쿠, 산문시로 재구성하세요.",어려움,"['꺼진 가로등 불빛', '낡은 시계줄', '고장난 시계']",150,2025-07-23 17:53:47
728,시,시 구조 변형 연습,'버려진 운동화'을 각기 다른 시 형식으로 다시 써보세요.,쉬움,"['묵은 우유', '부서진 벽시계', '비어 있는 잔']",84,2025-07-23 17:54:47
729,시,시 구조 변형 연습,주어진 '멀어진 발소리'을 4가지 시 형식으로 나누어 표현하세요.,쉬움,"['흔들리는 의자', '휘어진 우산살', '조용한 발자국']",65,2025-07-23 17:55:47
730,시,시 구조 변형 연습,'흐린 아침 하늘'을 각기 다른 시 형식으로 다시 써보세요.,중간,"['차가운 컵', '고장난 전화기', '멈춘 지하철']",118,2025-07-23 17:56:47
