id,category,type,prompt,difficulty,keywords,length,created_at
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별빛이 가득한 밤, 긴장감과 고요를 교차시키는 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '은하수 가루, 차가운 바람결, 빛 없는 별자리'",어려움,"[은하수 가루, 차가운 바람결, 빛 없는 별자리]",102,2025-07-16 18:22:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 무너진 성벽의 고요, 파편적 이미지로 전개되는 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '서리 낀 가지, 은빛 불빛, 붉은 물결'",어려움,"[서리 낀 가지, 은빛 불빛, 붉은 물결]",84,2025-07-16 18:21:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 단조롭지만 서정적인 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '빛바랜 초승, 흐린 하늘빛, 고요한 강물'",어려움,"[빛바랜 초승, 흐린 하늘빛, 고요한 강물]",140,2025-07-16 18:20:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 달빛 파편이 흩어진 길, 상징적 대비가 있는 시: 몽환적인 상징을 담아 4행 시를 작성하세요. 단어: '붉은 파편, 붉은 잎새, 은빛 불꽃'",어려움,"[붉은 파편, 붉은 잎새, 은빛 불꽃]",140,2025-07-16 18:19:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 황혼빛 해안, 리듬감 있는 고전풍 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '푸른 유성, 황금빛 물결, 황혼의 바다'",어려움,"[푸른 유성, 황금빛 물결, 황혼의 바다]",126,2025-07-16 18:18:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 무너진 성벽의 고요, 단조롭지만 서정적인 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '붉은 안개, 서리 낀 나무, 푸른 파도'",어려움,"[붉은 안개, 서리 낀 나무, 푸른 파도]",121,2025-07-16 18:17:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 리듬감 있는 고전풍 시: 흐르는 듯한 운율로 4행 즉흥시를 작성하세요. 단어: '황혼의 노을, 서리 낀 강, 푸른 연못'",어려움,"[황혼의 노을, 서리 낀 강, 푸른 연못]",113,2025-07-16 18:16:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 달빛 파편이 흩어진 길, 상징적 대비가 있는 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '흐린 계곡, 잿빛 초원, 흐린 별빛'",어려움,"[흐린 계곡, 잿빛 초원, 흐린 별빛]",143,2025-07-16 18:15:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 은하수 같은 흐름의 시: 긴장감과 고요를 교차시켜 3행 시를 작성하세요. 단어: '고요한 호수, 흐린 파편, 별빛 모래'",어려움,"[고요한 호수, 흐린 파편, 별빛 모래]",102,2025-07-16 18:14:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 심연을 묘사한 서사적 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '흐린 달빛, 서리 낀 숲, 황혼빛 초원'",어려움,"[흐린 달빛, 서리 낀 숲, 황혼빛 초원]",106,2025-07-16 18:13:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 은하수 같은 흐름의 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '차갑게 언 나무, 은빛 노을빛, 차가운 유리'",어려움,"[차갑게 언 나무, 은빛 노을빛, 차가운 유리]",89,2025-07-16 18:12:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 단조롭지만 서정적인 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '푸른 초원, 고요한 숲길, 푸른 안개'",어려움,"[푸른 초원, 고요한 숲길, 푸른 안개]",87,2025-07-16 18:11:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 상징적 대비가 있는 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '별빛 안개, 은빛 잔해, 고요한 바람'",어려움,"[별빛 안개, 은빛 잔해, 고요한 바람]",124,2025-07-16 18:10:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 은하수 같은 흐름의 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '황혼의 잎새, 흐린 물결, 별빛 강가'",어려움,"[황혼의 잎새, 흐린 물결, 별빛 강가]",87,2025-07-16 18:09:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별빛이 가득한 밤, 상징적 대비가 있는 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '붉은 노을빛, 은빛 별무리, 별빛 초원'",어려움,"[붉은 노을빛, 은빛 별무리, 별빛 초원]",142,2025-07-16 18:08:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별빛이 가득한 밤, 은하수 같은 흐름의 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '서리 내린 공기, 빛바랜 초승, 은빛 노을'",어려움,"[서리 내린 공기, 빛바랜 초승, 은빛 노을]",92,2025-07-16 18:07:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 은유와 반복을 강조한 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '차가운 유리, 서리 낀 안개, 은빛 바위'",어려움,"[차가운 유리, 서리 낀 안개, 은빛 바위]",118,2025-07-16 18:06:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 황혼빛 해안, 리듬감 있는 고전풍 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '별빛 모래, 차갑게 언 나무, 은빛 초승달'",어려움,"[별빛 모래, 차갑게 언 나무, 은빛 초승달]",134,2025-07-16 18:05:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 은빛으로 덮인 숲, 은유와 반복을 강조한 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '흐린 새벽빛, 푸른 잎새, 황금빛 물결'",어려움,"[흐린 새벽빛, 푸른 잎새, 황금빛 물결]",113,2025-07-16 18:04:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 은유와 반복을 강조한 시: 은유와 대구를 활용한 3행 즉흥시를 작성하세요. 단어: '푸른 초원, 황혼의 구름, 흐린 하늘빛'",어려움,"[푸른 초원, 황혼의 구름, 흐린 하늘빛]",118,2025-07-16 18:03:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 은하수 같은 흐름의 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '황혼빛 강물, 서리 내린 길, 별빛 유리'",어려움,"[황혼빛 강물, 서리 내린 길, 별빛 유리]",110,2025-07-16 18:02:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 조용히 흐르는 강물, 리듬감 있는 고전풍 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '빛 없는 하늘, 빛바랜 초승, 별빛 초원'",어려움,"[빛 없는 하늘, 빛바랜 초승, 별빛 초원]",92,2025-07-16 18:01:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 은유와 반복을 강조한 시: 은유와 대구를 활용한 3행 즉흥시를 작성하세요. 단어: '별빛 안개, 고요한 공기, 은빛 잔해'",어려움,"[별빛 안개, 고요한 공기, 은빛 잔해]",130,2025-07-16 18:00:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 은빛으로 덮인 숲, 파편적 이미지로 전개되는 시: 흐르는 듯한 운율로 4행 즉흥시를 작성하세요. 단어: '붉은 노을빛, 붉은 잎새, 차가운 유리'",어려움,"[붉은 노을빛, 붉은 잎새, 차가운 유리]",144,2025-07-16 17:59:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 파편적 이미지로 전개되는 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '별빛 유리, 푸른 파도, 붉은 바다'",어려움,"[별빛 유리, 푸른 파도, 붉은 바다]",95,2025-07-16 17:58:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 은하수 같은 흐름의 시: 몽환적인 상징을 담아 4행 시를 작성하세요. 단어: '푸른 유성, 푸른 불꽃, 은빛 초승달'",어려움,"[푸른 유성, 푸른 불꽃, 은빛 초승달]",96,2025-07-16 17:57:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 달빛 파편이 흩어진 길, 파편적 이미지로 전개되는 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '고요한 들판, 차갑게 언 나무, 은빛 노을빛'",어려움,"[고요한 들판, 차갑게 언 나무, 은빛 노을빛]",127,2025-07-16 17:56:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 긴장감과 고요를 교차시키는 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '빛 없는 숲, 잿빛 초원, 은빛 노을'",어려움,"[빛 없는 숲, 잿빛 초원, 은빛 노을]",149,2025-07-16 17:55:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 긴장감과 고요를 교차시키는 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '은빛 불꽃, 서늘한 물결, 푸른 파도'",어려움,"[은빛 불꽃, 서늘한 물결, 푸른 파도]",119,2025-07-16 17:54:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 은유와 대구로 구성된 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '고요한 들판, 황혼의 하늘, 서늘한 물결'",어려움,"[고요한 들판, 황혼의 하늘, 서늘한 물결]",82,2025-07-16 17:53:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 황혼빛 해안, 은유와 대구로 구성된 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '황혼의 구름, 별빛 모닥불, 은빛 초승달'",어려움,"[황혼의 구름, 별빛 모닥불, 은빛 초승달]",131,2025-07-16 17:52:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 은빛으로 덮인 숲, 은유와 반복을 강조한 시: 은유와 대구를 활용한 3행 즉흥시를 작성하세요. 단어: '흐린 불씨, 흐린 구름, 은빛 잔해'",어려움,"[흐린 불씨, 흐린 구름, 은빛 잔해]",89,2025-07-16 17:51:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 단조롭지만 서정적인 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '황혼의 구름, 고요한 별빛, 서리 낀 나무'",어려움,"[황혼의 구름, 고요한 별빛, 서리 낀 나무]",80,2025-07-16 17:50:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 은하수 같은 흐름의 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '별빛 강가, 빛바랜 하늘, 서리 낀 가지'",어려움,"[별빛 강가, 빛바랜 하늘, 서리 낀 가지]",110,2025-07-16 17:49:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 무너진 성벽의 고요, 심연을 묘사한 서사적 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '푸른 조개, 서리 내린 길, 차가운 별빛'",어려움,"[푸른 조개, 서리 내린 길, 차가운 별빛]",107,2025-07-16 17:48:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 은하수 같은 흐름의 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '별빛 유리, 차갑게 언 돌, 고요한 공기'",어려움,"[별빛 유리, 차갑게 언 돌, 고요한 공기]",109,2025-07-16 17:47:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별빛이 가득한 밤, 긴장감과 고요를 교차시키는 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '차가운 달빛, 흐린 별빛, 차가운 유리'",어려움,"[차가운 달빛, 흐린 별빛, 차가운 유리]",102,2025-07-16 17:46:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 은빛으로 덮인 숲, 긴장감과 고요를 교차시키는 시: 몽환적인 상징을 담아 4행 시를 작성하세요. 단어: '푸른 잎새, 빛 없는 길, 은빛 하늘빛'",어려움,"[푸른 잎새, 빛 없는 길, 은빛 하늘빛]",117,2025-07-16 17:45:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 무너진 성벽의 고요, 은유와 대구로 구성된 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '서리 내린 공기, 별빛 바다, 별빛 모닥불'",어려움,"[서리 내린 공기, 별빛 바다, 별빛 모닥불]",116,2025-07-16 17:44:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 황혼빛 해안, 리듬감 있는 고전풍 시: 긴장감과 고요를 교차시켜 3행 시를 작성하세요. 단어: '푸른 초원, 차가운 바람결, 서리 낀 숲'",어려움,"[푸른 초원, 차가운 바람결, 서리 낀 숲]",85,2025-07-16 17:43:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 은유와 대구로 구성된 시: 은유와 대구를 활용한 3행 즉흥시를 작성하세요. 단어: '차갑게 언 돌, 차가운 유리, 빛 없는 별자리'",어려움,"[차갑게 언 돌, 차가운 유리, 빛 없는 별자리]",108,2025-07-16 17:42:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 긴장감과 고요를 교차시키는 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '푸른 잎새, 붉은 하늘, 붉은 하늘빛'",어려움,"[푸른 잎새, 붉은 하늘, 붉은 하늘빛]",135,2025-07-16 17:41:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 은하수 같은 흐름의 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '은빛 바위, 황혼의 노을, 황혼빛 강물'",어려움,"[은빛 바위, 황혼의 노을, 황혼빛 강물]",110,2025-07-16 17:40:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 황혼빛 해안, 은유와 반복을 강조한 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '은빛 노을빛, 붉은 하늘, 흐린 새벽빛'",어려움,"[은빛 노을빛, 붉은 하늘, 흐린 새벽빛]",125,2025-07-16 17:39:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 은유와 반복을 강조한 시: 몽환적인 상징을 담아 4행 시를 작성하세요. 단어: '서리 내린 초원, 빛 없는 별자리, 별빛 조각'",어려움,"[서리 내린 초원, 빛 없는 별자리, 별빛 조각]",133,2025-07-16 17:38:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 달빛 파편이 흩어진 길, 은유와 대구로 구성된 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '고요한 바람결, 은하수 가루, 서리 낀 강'",어려움,"[고요한 바람결, 은하수 가루, 서리 낀 강]",94,2025-07-16 17:37:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 조용히 흐르는 강물, 리듬감 있는 고전풍 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '흐린 물결, 별빛 강가, 별빛 유리'",어려움,"[흐린 물결, 별빛 강가, 별빛 유리]",106,2025-07-16 17:36:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 긴장감과 고요를 교차시키는 시: 긴장감과 고요를 교차시켜 3행 시를 작성하세요. 단어: '푸른 하늘빛, 붉은 노을빛, 붉은 안개'",어려움,"[푸른 하늘빛, 붉은 노을빛, 붉은 안개]",130,2025-07-16 17:35:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 조용히 흐르는 강물, 상징적 대비가 있는 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '푸른 불빛, 고요한 별빛, 붉은 하늘'",어려움,"[푸른 불빛, 고요한 별빛, 붉은 하늘]",101,2025-07-16 17:34:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 조용히 흐르는 강물, 리듬감 있는 고전풍 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '고요한 바람, 은빛 불꽃, 은빛 불빛'",어려움,"[고요한 바람, 은빛 불꽃, 은빛 불빛]",118,2025-07-16 17:33:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 긴장감과 고요를 교차시키는 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '빛 없는 숲, 흐린 새벽빛, 황금빛 물결'",어려움,"[빛 없는 숲, 흐린 새벽빛, 황금빛 물결]",130,2025-07-16 17:32:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 은빛으로 덮인 숲, 상징적 대비가 있는 시: 은유와 대구를 활용한 3행 즉흥시를 작성하세요. 단어: '황혼빛 초원, 흐린 물결, 고요한 숲길'",어려움,"[황혼빛 초원, 흐린 물결, 고요한 숲길]",101,2025-07-16 17:31:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 은하수 같은 흐름의 시: 몽환적인 상징을 담아 4행 시를 작성하세요. 단어: '빛 없는 계곡, 은빛 불빛, 흐린 하늘빛'",어려움,"[빛 없는 계곡, 은빛 불빛, 흐린 하늘빛]",99,2025-07-16 17:30:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 단조롭지만 서정적인 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '푸른 안개, 고요한 들판, 빛바랜 초승'",어려움,"[푸른 안개, 고요한 들판, 빛바랜 초승]",104,2025-07-16 17:29:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 은빛으로 덮인 숲, 은유와 대구로 구성된 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '황혼의 하늘, 고요한 숲길, 별빛 모래'",어려움,"[황혼의 하늘, 고요한 숲길, 별빛 모래]",147,2025-07-16 17:28:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 희미한 달빛 강가, 긴장감과 고요를 교차시키는 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '빛바랜 초승, 붉은 파편, 흐린 별자리'",어려움,"[빛바랜 초승, 붉은 파편, 흐린 별자리]",122,2025-07-16 17:27:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별빛이 가득한 밤, 리듬감 있는 고전풍 시: 파편적 이미지를 엮어 3~5행 시를 만드세요. 단어: '고요한 숲길, 별빛 모닥불, 빛 없는 길'",어려움,"[고요한 숲길, 별빛 모닥불, 빛 없는 길]",95,2025-07-16 17:26:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별무리 진 초원, 몽환적 상징을 담은 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '별빛 흔적, 황혼의 바다, 별빛 바다'",어려움,"[별빛 흔적, 황혼의 바다, 별빛 바다]",116,2025-07-16 17:25:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 별빛이 가득한 밤, 긴장감과 고요를 교차시키는 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '차가운 별빛, 붉은 별빛, 빛 없는 계곡'",어려움,"[차가운 별빛, 붉은 별빛, 빛 없는 계곡]",94,2025-07-16 17:24:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 단조롭지만 서정적인 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '별빛 조각, 황혼의 노을, 서리 내린 초원'",어려움,"[별빛 조각, 황혼의 노을, 서리 내린 초원]",114,2025-07-16 17:23:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 몽환적 상징을 담은 시: 상징적 대비를 살려 3행 시를 작성하세요. 단어: '붉은 하늘, 붉은 노을빛, 빛바랜 하늘'",어려움,"[붉은 하늘, 붉은 노을빛, 빛바랜 하늘]",85,2025-07-16 17:22:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 리듬감 있는 고전풍 시: 심연을 묘사하는 서사적 4행 시를 작성하세요. 단어: '고요한 강물, 은빛 초승달, 황혼빛 모래'",어려움,"[고요한 강물, 은빛 초승달, 황혼빛 모래]",104,2025-07-16 17:21:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 달빛 파편이 흩어진 길, 긴장감과 고요를 교차시키는 시: 리듬감을 강조한 고전풍 3행 시를 작성하세요. 단어: '차가운 불빛, 붉은 바다, 별빛 바다'",어려움,"[차가운 불빛, 붉은 바다, 별빛 바다]",133,2025-07-16 17:20:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 붉게 타오르는 노을, 심연을 묘사한 서사적 시: 은유와 반복을 살려 4행의 즉흥시를 작성하세요. 단어: '황혼의 구름, 서리 낀 강, 푸른 불빛'",어려움,"[황혼의 구름, 서리 낀 강, 푸른 불빛]",119,2025-07-16 17:19:00
,시,즉흥시 (입시),"즉흥시 연습 (입시 대비) - 안개 덮인 산길, 은유와 대구로 구성된 시: 단조로우면서 서정적인 2행 시를 작성하세요. 단어: '차가운 바람결, 흐린 별빛, 황금빛 물결'",어려움,"[차가운 바람결, 흐린 별빛, 황금빛 물결]",96,2025-07-16 17:18:00
