id,category,type,prompt,difficulty,keywords,length
37,에세이,편지 에세이,‘미래의 나’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,중간,"['비유', '대화', '자연']",450
38,에세이,편지 에세이,"‘강물’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['감정', '회상', '자연']",400
39,에세이,편지 에세이,‘후회’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['대화', '비유', '자연']",350
40,에세이,편지 에세이,‘후회’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,중간,"['대화', '서정', '묘사']",350
41,에세이,편지 에세이,‘희망’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,어려움,"['대화', '묘사', '감정']",350
42,에세이,편지 에세이,‘강물’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,어려움,"['비유', '감정', '서정']",450
43,에세이,편지 에세이,"‘망각’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['편지', '대화', '묘사']",300
44,에세이,편지 에세이,‘버려진 의자’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['회상', '서정', '묘사']",350
45,에세이,편지 에세이,‘새벽의 별’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,어려움,"['회상', '묘사', '서정']",300
46,에세이,편지 에세이,‘잃어버린 꿈에게’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,어려움,"['비유', '자연', '편지']",350
47,에세이,편지 에세이,‘기쁨’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,어려움,"['감정', '자연', '비유']",350
48,에세이,편지 에세이,‘오래된 친구에게’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['묘사', '자연', '대화']",300
49,에세이,편지 에세이,"‘희망’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['비유', '서정', '회상']",350
50,에세이,편지 에세이,‘과거의 나’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,쉬움,"['자연', '감정', '서정']",350
51,에세이,편지 에세이,‘기억’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,쉬움,"['비유', '대화', '자연']",450
52,에세이,편지 에세이,"‘노년의 나’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['서정', '감정', '대화']",500
53,에세이,편지 에세이,‘운명’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['묘사', '편지', '회상']",500
54,에세이,편지 에세이,‘망각’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['묘사', '감정', '회상']",300
55,에세이,편지 에세이,‘새벽의 별’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,쉬움,"['서정', '회상', '묘사']",400
56,에세이,편지 에세이,‘희망’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['대화', '자연', '회상']",300
57,에세이,편지 에세이,"‘두려움’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['묘사', '회상', '감정']",400
58,에세이,편지 에세이,‘오래된 친구에게’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['편지', '묘사', '대화']",350
59,에세이,편지 에세이,‘강물’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['묘사', '자연', '회상']",500
60,에세이,편지 에세이,‘노년의 나’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,어려움,"['편지', '서정', '감정']",500
61,에세이,편지 에세이,"‘창밖의 나무’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['묘사', '감정', '대화']",450
62,에세이,편지 에세이,‘잃어버린 꿈에게’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,쉬움,"['자연', '대화', '편지']",300
63,에세이,편지 에세이,‘기억’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,중간,"['비유', '대화', '서정']",450
64,에세이,편지 에세이,‘용기’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,어려움,"['회상', '감정', '묘사']",350
65,에세이,편지 에세이,‘오래된 친구에게’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['서정', '감정', '대화']",500
66,에세이,편지 에세이,"‘미래의 기회에게’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",쉬움,"['비유', '대화', '편지']",400
67,에세이,편지 에세이,"‘미래의 나’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",쉬움,"['대화', '편지', '서정']",500
68,에세이,편지 에세이,"‘하늘’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['서정', '묘사', '감정']",450
69,에세이,편지 에세이,‘버려진 의자’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['편지', '자연', '묘사']",300
70,에세이,편지 에세이,"‘오래된 친구에게’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",쉬움,"['묘사', '자연', '감정']",450
71,에세이,편지 에세이,‘기쁨’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,쉬움,"['서정', '감정', '자연']",350
72,에세이,편지 에세이,‘두려움’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,쉬움,"['편지', '묘사', '비유']",350
73,에세이,편지 에세이,‘책상 위 연필’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['비유', '서정', '대화']",500
74,에세이,편지 에세이,‘미래의 나’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,중간,"['편지', '묘사', '비유']",400
75,에세이,편지 에세이,‘하늘’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,중간,"['감정', '서정', '자연']",400
76,에세이,편지 에세이,‘희망’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['대화', '편지', '자연']",300
77,에세이,편지 에세이,‘망각’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,어려움,"['자연', '비유', '묘사']",500
78,에세이,편지 에세이,‘잃어버린 꿈에게’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,중간,"['감정', '비유', '편지']",500
79,에세이,편지 에세이,‘기억’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,중간,"['비유', '회상', '편지']",500
80,에세이,편지 에세이,‘잃어버린 꿈에게’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,쉬움,"['묘사', '감정', '자연']",400
81,에세이,편지 에세이,‘후회’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['편지', '회상', '대화']",400
82,에세이,편지 에세이,‘두려움’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,중간,"['대화', '묘사', '자연']",400
83,에세이,편지 에세이,‘어린 시절의 나’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['대화', '자연', '감정']",500
84,에세이,편지 에세이,‘기쁨’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,쉬움,"['대화', '감정', '서정']",450
85,에세이,편지 에세이,"‘오래된 친구에게’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",어려움,"['자연', '묘사', '회상']",350
86,에세이,편지 에세이,‘달빛’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['서정', '비유', '회상']",350
87,에세이,편지 에세이,‘후회’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,중간,"['대화', '편지', '자연']",350
88,에세이,편지 에세이,‘새벽의 별’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,어려움,"['회상', '감정', '서정']",300
89,에세이,편지 에세이,‘미래의 기회에게’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,쉬움,"['대화', '편지', '회상']",450
90,에세이,편지 에세이,‘하늘’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,쉬움,"['자연', '비유', '서정']",350
91,에세이,편지 에세이,"‘낡은 시계’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['편지', '묘사', '자연']",400
92,에세이,편지 에세이,‘어린 시절의 나’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['편지', '자연', '묘사']",400
93,에세이,편지 에세이,‘망각’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['자연', '회상', '비유']",400
94,에세이,편지 에세이,"‘기억’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",쉬움,"['묘사', '서정', '감정']",350
95,에세이,편지 에세이,‘첫사랑에게’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['편지', '비유', '감정']",400
96,에세이,편지 에세이,‘운명’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,쉬움,"['묘사', '서정', '감정']",400
97,에세이,편지 에세이,‘첫사랑에게’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['자연', '감정', '대화']",400
98,에세이,편지 에세이,‘미래의 기회에게’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['묘사', '회상', '서정']",300
99,에세이,편지 에세이,‘책상 위 연필’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,어려움,"['회상', '자연', '편지']",350
100,에세이,편지 에세이,‘노년의 나’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['편지', '자연', '감정']",400
101,에세이,편지 에세이,‘두려움’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,중간,"['자연', '대화', '편지']",350
102,에세이,편지 에세이,"‘노년의 나’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['편지', '비유', '서정']",500
103,에세이,편지 에세이,‘과거의 나’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,중간,"['자연', '대화', '편지']",500
104,에세이,편지 에세이,‘강물’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,쉬움,"['묘사', '회상', '자연']",350
105,에세이,편지 에세이,‘첫사랑에게’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['대화', '편지', '자연']",400
106,에세이,편지 에세이,‘어린 시절의 나’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,중간,"['편지', '감정', '대화']",350
107,에세이,편지 에세이,"‘두려움’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",쉬움,"['편지', '자연', '서정']",500
108,에세이,편지 에세이,‘고독’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,어려움,"['비유', '편지', '묘사']",400
109,에세이,편지 에세이,‘버려진 의자’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['감정', '비유', '자연']",500
110,에세이,편지 에세이,‘기쁨’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['대화', '자연', '회상']",350
111,에세이,편지 에세이,"‘망각’에게 사과나 감사의 편지를 400자 글로 작성하되, 직접적 설명보다는 비유를 활용하라.",중간,"['서정', '감정', '자연']",350
112,에세이,편지 에세이,‘버려진 의자’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['회상', '자연', '편지']",500
113,에세이,편지 에세이,‘고독’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,중간,"['편지', '회상', '감정']",500
114,에세이,편지 에세이,‘용기’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['감정', '편지', '회상']",450
115,에세이,편지 에세이,‘창밖의 나무’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,중간,"['감정', '편지', '서정']",350
116,에세이,편지 에세이,‘오래된 친구에게’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['감정', '회상', '비유']",350
117,에세이,편지 에세이,‘과거의 나’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['회상', '편지', '묘사']",300
118,에세이,편지 에세이,‘가로등 불빛’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,중간,"['자연', '묘사', '감정']",350
119,에세이,편지 에세이,‘어린 시절의 나’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['비유', '감정', '편지']",400
120,에세이,편지 에세이,‘망각’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['감정', '묘사', '대화']",500
121,에세이,편지 에세이,"‘운명’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",어려움,"['비유', '편지', '회상']",350
122,에세이,편지 에세이,‘새벽의 별’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['서정', '비유', '대화']",400
123,에세이,편지 에세이,"‘과거의 나’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",어려움,"['대화', '자연', '묘사']",450
124,에세이,편지 에세이,‘강물’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,중간,"['감정', '자연', '편지']",400
125,에세이,편지 에세이,"‘새벽의 별’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['묘사', '서정', '회상']",450
126,에세이,편지 에세이,‘희망’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,중간,"['묘사', '회상', '서정']",450
127,에세이,편지 에세이,‘용기’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,중간,"['비유', '감정', '서정']",450
128,에세이,편지 에세이,‘기쁨’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,어려움,"['묘사', '비유', '편지']",400
129,에세이,편지 에세이,‘바람’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['서정', '비유', '편지']",500
130,에세이,편지 에세이,‘미래의 나’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,중간,"['감정', '편지', '비유']",450
131,에세이,편지 에세이,‘운명’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,쉬움,"['서정', '비유', '묘사']",300
132,에세이,편지 에세이,‘미래의 기회에게’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,쉬움,"['편지', '대화', '감정']",400
133,에세이,편지 에세이,‘후회’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['감정', '비유', '대화']",350
134,에세이,편지 에세이,‘기억’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,쉬움,"['편지', '비유', '자연']",400
135,에세이,편지 에세이,‘오래된 친구에게’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,쉬움,"['감정', '편지', '자연']",300
136,에세이,편지 에세이,"‘노년의 나’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",어려움,"['서정', '비유', '회상']",400
137,에세이,편지 에세이,‘책상 위 연필’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['회상', '자연', '묘사']",450
138,에세이,편지 에세이,‘노년의 나’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,쉬움,"['감정', '묘사', '대화']",300
139,에세이,편지 에세이,‘노년의 나’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,중간,"['묘사', '서정', '편지']",350
140,에세이,편지 에세이,"‘과거의 나’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['대화', '비유', '감정']",350
141,에세이,편지 에세이,‘잃어버린 꿈에게’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,어려움,"['묘사', '자연', '비유']",400
142,에세이,편지 에세이,‘어린 시절의 나’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,어려움,"['감정', '서정', '회상']",350
143,에세이,편지 에세이,‘가로등 불빛’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['서정', '자연', '대화']",500
144,에세이,편지 에세이,‘하늘’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,쉬움,"['자연', '대화', '감정']",350
145,에세이,편지 에세이,‘고독’에게 감정과 기억을 섞어 시적이면서도 간결한 편지를 써라 (300~400자).,중간,"['편지', '회상', '서정']",300
146,에세이,편지 에세이,‘미래의 나’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,어려움,"['회상', '묘사', '대화']",400
147,에세이,편지 에세이,"‘기억’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['감정', '대화', '서정']",350
148,에세이,편지 에세이,‘달빛’에게 하루의 끝에 적는 편지를 450자 내외로 작성하라. 독백 같은 분위기로.,쉬움,"['감정', '편지', '대화']",350
149,에세이,편지 에세이,‘희망’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,쉬움,"['묘사', '대화', '회상']",350
150,에세이,편지 에세이,‘달빛’에게 보내는 편지를 400자 내외로 작성하라. 감정적이되 직접적인 교훈은 피하라.,쉬움,"['서정', '감정', '편지']",400
151,에세이,편지 에세이,‘새벽의 별’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,중간,"['자연', '편지', '회상']",300
152,에세이,편지 에세이,‘달빛’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,중간,"['감정', '자연', '서정']",350
153,에세이,편지 에세이,"‘운명’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",쉬움,"['대화', '비유', '편지']",500
154,에세이,편지 에세이,‘새벽의 별’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,어려움,"['감정', '편지', '자연']",500
155,에세이,편지 에세이,"‘용기’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",중간,"['서정', '비유', '묘사']",300
156,에세이,편지 에세이,‘어린 시절의 나’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,어려움,"['비유', '대화', '서정']",500
157,에세이,편지 에세이,"‘하늘’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",어려움,"['대화', '서정', '감정']",450
158,에세이,편지 에세이,‘강물’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,어려움,"['묘사', '편지', '서정']",400
159,에세이,편지 에세이,"‘고독’에게 과거의 일화를 떠올리며 편지를 쓰되, 은유와 묘사를 중심으로 350자 글을 작성하라.",어려움,"['감정', '묘사', '서정']",450
160,에세이,편지 에세이,‘용기’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,쉬움,"['편지', '회상', '서정']",450
161,에세이,편지 에세이,‘새벽의 별’에게 잊고 싶지만 잊지 못하는 마음을 담아 350자 편지를 써라.,어려움,"['비유', '감정', '서정']",300
162,에세이,편지 에세이,‘후회’에게 시간과 공간을 초월한 편지를 450자 내외로 작성하라. 몽환적인 톤으로.,쉬움,"['서정', '편지', '자연']",450
163,에세이,편지 에세이,‘후회’에게 처음이자 마지막으로 쓰는 편지를 500자 이내로 작성하라. 감정의 여운을 남기도록.,쉬움,"['자연', '편지', '서정']",350
