id,category,type,prompt,difficulty,keywords,length,created_at
,시,감각 분리 시,감각 분리 시 연습: 안개에 잠긴 바다. 미각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,쉬움,"[미풍, 서늘한 공기, 서리바람]",118,2025-07-18 16:37:00
,시,감각 분리 시,감각 분리 시 연습: 사막 한가운데. 청각만으로 풍경을 2~3행 시로 묘사하세요.,쉬움,"[벽돌, 풀내음, 한기]",60,2025-07-18 16:36:00
,시,감각 분리 시,감각 분리 시 연습: 지하철 승강장. 후각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,쉬움,"[잔디, 촉감, 소리]",66,2025-07-18 16:35:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 도서관. 다른 감각 없이 후각적 표현만으로 3행 시를 만드세요.,어려움,"[잎새, 향기, 서늘한 공기]",95,2025-07-18 16:34:00
,시,감각 분리 시,감각 분리 시 연습: 겨울밤 강가. 시각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,중간,"[황혼빛, 비, 습기]",59,2025-07-18 16:33:00
,시,감각 분리 시,감각 분리 시 연습: 희미한 별자리. 주어진 대상의 촉각적 특징만으로 4행 시를 만드세요.,어려움,"[비, 유리창, 서리꽃]",56,2025-07-18 16:32:00
,시,감각 분리 시,감각 분리 시 연습: 잠든 마을. 주어진 대상의 후각적 이미지로만 2~4행 시를 작성하세요.,쉬움,"[은하수, 꽃잎, 조약돌]",80,2025-07-18 16:31:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 성당. 미각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[침묵, 별무리, 바람소리]",50,2025-07-18 16:30:00
,시,감각 분리 시,감각 분리 시 연습: 황혼의 도시. 미각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,중간,"[연못, 끈적임, 바다안개]",77,2025-07-18 16:29:00
,시,감각 분리 시,감각 분리 시 연습: 깊은 동굴. 미각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,어려움,"[종소리, 돌, 달빛]",52,2025-07-18 16:28:00
,시,감각 분리 시,감각 분리 시 연습: 폭풍 전의 해변. 주어진 사물의 후각 느낌을 3음보 형식으로 2행 시로 표현하세요.,어려움,"[쓸쓸함, 빛살, 얼음 조각]",61,2025-07-18 16:27:00
,시,감각 분리 시,감각 분리 시 연습: 어두운 계단. 주어진 대상의 시각적 특징만으로 4행 시를 만드세요.,어려움,"[창호지, 서늘함, 서리바람]",96,2025-07-18 16:26:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 교실. 미각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[연못, 밤, 서리]",65,2025-07-18 16:25:00
,시,감각 분리 시,감각 분리 시 연습: 비 내리는 정원. 미각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,어려움,"[석양, 황혼빛, 파편]",72,2025-07-18 16:24:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 목재 오두막. 주어진 사물의 촉각 느낌을 3음보 형식으로 2행 시로 표현하세요.,쉬움,"[비, 한기, 바람소리]",70,2025-07-18 16:23:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 극장. 시각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,어려움,"[강물, 따스함, 달그림자]",97,2025-07-18 16:22:00
,시,감각 분리 시,감각 분리 시 연습: 침묵의 도서관. 주어진 주제를 후각적 디테일만으로 4행 시로 완성하세요.,어려움,"[연못, 눈송이, 노을]",67,2025-07-18 16:21:00
,시,감각 분리 시,감각 분리 시 연습: 차가운 강물. 주어진 사물의 청각 느낌을 3음보 형식으로 2행 시로 표현하세요.,쉬움,"[서리바람, 서늘함, 차가움]",76,2025-07-18 16:20:00
,시,감각 분리 시,감각 분리 시 연습: 안개 낀 들판. 주어진 대상의 후각적 이미지로만 2~4행 시를 작성하세요.,어려움,"[안개꽃, 낙엽, 촉촉함]",102,2025-07-18 16:19:00
,시,감각 분리 시,감각 분리 시 연습: 달빛이 비치는 숲. 주어진 대상의 청각적 이미지로만 2~4행 시를 작성하세요.,어려움,"[하늘, 침묵, 별무리]",90,2025-07-18 16:18:00
,시,감각 분리 시,감각 분리 시 연습: 조용한 미술관. 다른 감각 없이 청각적 표현만으로 3행 시를 만드세요.,중간,"[별무리, 나무, 모래알]",81,2025-07-18 16:17:00
,시,감각 분리 시,감각 분리 시 연습: 황혼의 도시. 주어진 상황을 촉각적 인상만으로 3행 시로 작성하세요.,중간,"[서리바람, 흐린 불빛, 하늘]",60,2025-07-18 16:16:00
,시,감각 분리 시,감각 분리 시 연습: 얼어붙은 연못. 주어진 사물의 시각 느낌을 3음보 형식으로 2행 시로 표현하세요.,중간,"[따뜻함, 고드름, 부드러움]",95,2025-07-18 16:15:00
,시,감각 분리 시,감각 분리 시 연습: 비 내리는 정원. 주어진 대상의 미각적 특징만으로 4행 시를 만드세요.,쉬움,"[촉감, 별빛, 열기]",81,2025-07-18 16:14:00
,시,감각 분리 시,감각 분리 시 연습: 조용한 교회. 다른 감각 없이 후각적 표현만으로 3행 시를 만드세요.,쉬움,"[소리, 얼음 조각, 바다]",111,2025-07-18 16:13:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 목재 오두막. 주어진 상황을 시각적 인상만으로 3행 시로 작성하세요.,쉬움,"[차가움, 바람, 유리창]",112,2025-07-18 16:12:00
,시,감각 분리 시,감각 분리 시 연습: 조용한 교회. 주어진 대상의 청각적 이미지로만 2~4행 시를 작성하세요.,어려움,"[소나무, 서늘한 공기, 불빛]",59,2025-07-18 16:11:00
,시,감각 분리 시,감각 분리 시 연습: 무너진 다리. 아래 사물이나 상황을 후각만으로 묘사하는 2행 시를 작성하세요.,쉬움,"[포근함, 서리, 은하수]",51,2025-07-18 16:10:00
,시,감각 분리 시,감각 분리 시 연습: 바람이 멈춘 들판. 시각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,쉬움,"[빛, 창호지, 공허함]",107,2025-07-18 16:09:00
,시,감각 분리 시,감각 분리 시 연습: 안개 낀 들판. 아래 사물이나 상황을 촉각만으로 묘사하는 2행 시를 작성하세요.,쉬움,"[한기, 황금빛, 흙냄새]",66,2025-07-18 16:08:00
,시,감각 분리 시,감각 분리 시 연습: 가을 숲길. 촉각만으로 풍경을 2~3행 시로 묘사하세요.,쉬움,"[촉촉함, 불빛, 쓸쓸함]",92,2025-07-18 16:07:00
,시,감각 분리 시,감각 분리 시 연습: 달빛 호수. 주어진 상황을 후각적 인상만으로 3행 시로 작성하세요.,어려움,"[흙냄새, 유리창, 안개]",88,2025-07-18 16:06:00
,시,감각 분리 시,감각 분리 시 연습: 잔해 가득한 공원. 다른 감각 없이 후각적 표현만으로 3행 시를 만드세요.,어려움,"[부드러움, 바다, 모래]",114,2025-07-18 16:05:00
,시,감각 분리 시,감각 분리 시 연습: 버려진 공장. 후각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,어려움,"[나무, 잔디, 얼음 조각]",64,2025-07-18 16:04:00
,시,감각 분리 시,감각 분리 시 연습: 어두운 계단. 주어진 대상의 미각적 이미지로만 2~4행 시를 작성하세요.,어려움,"[희미함, 황량함, 별빛]",91,2025-07-18 16:03:00
,시,감각 분리 시,감각 분리 시 연습: 초승달 밤. 주어진 주제를 미각적 디테일만으로 4행 시로 완성하세요.,중간,"[한숨, 우울함, 소나무]",104,2025-07-18 16:02:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 교실. 아래 사물이나 상황을 시각만으로 묘사하는 2행 시를 작성하세요.,중간,"[서늘함, 희미함, 연못]",103,2025-07-18 16:01:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 아스팔트. 아래 사물이나 상황을 후각만으로 묘사하는 2행 시를 작성하세요.,쉬움,"[검은 하늘, 서리 내린 길, 비바람]",72,2025-07-18 16:00:00
,시,감각 분리 시,감각 분리 시 연습: 얼어붙은 연못. 후각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[열기, 서리꽃, 바람결]",117,2025-07-18 15:59:00
,시,감각 분리 시,감각 분리 시 연습: 차가운 강물. 미각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,쉬움,"[불빛, 고드름, 소리]",109,2025-07-18 15:58:00
,시,감각 분리 시,감각 분리 시 연습: 빛 없는 골목. 주어진 주제를 미각적 디테일만으로 4행 시로 완성하세요.,쉬움,"[짠맛, 파편, 소리]",81,2025-07-18 15:57:00
,시,감각 분리 시,감각 분리 시 연습: 쓰러진 가로등. 주어진 대상의 시각적 특징만으로 4행 시를 만드세요.,쉬움,"[따뜻함, 공허함, 돌]",94,2025-07-18 15:56:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 교실. 주어진 상황을 청각적 인상만으로 3행 시로 작성하세요.,쉬움,"[석양, 포근함, 눈]",99,2025-07-18 15:55:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 성당. 주어진 상황을 촉각적 인상만으로 3행 시로 작성하세요.,쉬움,"[서늘함, 촉감, 잔디]",118,2025-07-18 15:54:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 타오르는 벽난로. 다른 감각 없이 촉각적 표현만으로 3행 시를 만드세요.,어려움,"[황혼빛, 바람, 빛살]",74,2025-07-18 15:53:00
,시,감각 분리 시,감각 분리 시 연습: 황량한 도로. 촉각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,어려움,"[나무, 서늘함, 별무리]",82,2025-07-18 15:52:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 타오르는 벽난로. 주어진 대상의 후각적 이미지로만 2~4행 시를 작성하세요.,어려움,"[김빠진 공기, 고요, 불빛]",77,2025-07-18 15:51:00
,시,감각 분리 시,감각 분리 시 연습: 고장난 시계탑. 촉각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[바위, 소나무, 잔디]",62,2025-07-18 15:50:00
,시,감각 분리 시,감각 분리 시 연습: 고장난 시계탑. 주어진 사물의 미각 느낌을 3음보 형식으로 2행 시로 표현하세요.,어려움,"[흙냄새, 부드러움, 창호지]",100,2025-07-18 15:49:00
,시,감각 분리 시,감각 분리 시 연습: 불빛 없는 거리. 주어진 대상의 청각적 특징만으로 4행 시를 만드세요.,어려움,"[향기, 조약돌, 서늘한 공기]",77,2025-07-18 15:48:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 목재 오두막. 주어진 주제를 촉각적 디테일만으로 4행 시로 완성하세요.,쉬움,"[검은 하늘, 황량함, 고요]",110,2025-07-18 15:47:00
,시,감각 분리 시,감각 분리 시 연습: 얼어붙은 연못. 후각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[안개, 담배 연기, 불빛]",75,2025-07-18 15:46:00
,시,감각 분리 시,감각 분리 시 연습: 버려진 선착장. 주어진 주제를 후각적 디테일만으로 4행 시로 완성하세요.,중간,"[풀잎, 은빛 연못, 황금빛]",88,2025-07-18 15:45:00
,시,감각 분리 시,감각 분리 시 연습: 어두운 계단. 주어진 대상의 미각적 특징만으로 4행 시를 만드세요.,중간,"[쓸쓸함, 쓸쓸함, 촉감]",57,2025-07-18 15:44:00
,시,감각 분리 시,감각 분리 시 연습: 새벽 시장. 미각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,어려움,"[초승달, 바다안개, 은빛]",107,2025-07-18 15:43:00
,시,감각 분리 시,감각 분리 시 연습: 잔해 가득한 공원. 아래 사물이나 상황을 촉각만으로 묘사하는 2행 시를 작성하세요.,어려움,"[쓸쓸함, 담배 연기, 달그림자]",77,2025-07-18 15:42:00
,시,감각 분리 시,감각 분리 시 연습: 별이 흐르는 밤. 미각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,쉬움,"[촉촉함, 은빛 연못, 종소리]",58,2025-07-18 15:41:00
,시,감각 분리 시,감각 분리 시 연습: 사막 한가운데. 주어진 사물의 시각 느낌을 3음보 형식으로 2행 시로 표현하세요.,쉬움,"[한숨, 한기, 부드러움]",76,2025-07-18 15:40:00
,시,감각 분리 시,감각 분리 시 연습: 쓰러진 가로등. 주어진 대상의 촉각적 이미지로만 2~4행 시를 작성하세요.,중간,"[불길, 초승달, 서리꽃]",50,2025-07-18 15:39:00
,시,감각 분리 시,감각 분리 시 연습: 고요한 숲속. 주어진 주제를 후각적 디테일만으로 4행 시로 완성하세요.,쉬움,"[따스함, 불길, 서리꽃]",85,2025-07-18 15:38:00
,시,감각 분리 시,감각 분리 시 연습: 불빛 없는 거리. 주어진 상황을 시각적 인상만으로 3행 시로 작성하세요.,쉬움,"[촉감, 비, 조약돌]",61,2025-07-18 15:37:00
,시,감각 분리 시,감각 분리 시 연습: 저녁 안개. 다른 감각 없이 후각적 표현만으로 3행 시를 만드세요.,중간,"[별빛, 은빛, 풀내음]",113,2025-07-18 15:36:00
,시,감각 분리 시,감각 분리 시 연습: 폭풍 전의 해변. 주어진 대상의 미각적 이미지로만 2~4행 시를 작성하세요.,쉬움,"[쓸쓸함, 따스함, 하늘]",78,2025-07-18 15:35:00
,시,감각 분리 시,감각 분리 시 연습: 깊은 동굴. 미각만으로 풍경을 2~3행 시로 묘사하세요.,어려움,"[빛살, 하늘, 비릿한 향]",108,2025-07-18 15:34:00
,시,감각 분리 시,감각 분리 시 연습: 황량한 도로. 청각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,어려움,"[은하수, 한기, 공허함]",52,2025-07-18 15:33:00
,시,감각 분리 시,감각 분리 시 연습: 안개에 잠긴 바다. 주어진 사물의 촉각 느낌을 3음보 형식으로 2행 시로 표현하세요.,어려움,"[창문, 서리 내린 길, 불씨]",86,2025-07-18 15:32:00
,시,감각 분리 시,감각 분리 시 연습: 안개에 잠긴 바다. 청각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,쉬움,"[바다안개, 소리, 쓸쓸함]",92,2025-07-18 15:31:00
,시,감각 분리 시,감각 분리 시 연습: 황량한 도로. 주어진 대상의 청각적 이미지로만 2~4행 시를 작성하세요.,중간,"[비릿한 향, 잔디, 가벼움]",59,2025-07-18 15:30:00
,시,감각 분리 시,감각 분리 시 연습: 초승달 밤. 청각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,어려움,"[연못, 눈, 강물]",62,2025-07-18 15:29:00
,시,감각 분리 시,감각 분리 시 연습: 어두운 계단. 주어진 사물의 촉각 느낌을 3음보 형식으로 2행 시로 표현하세요.,쉬움,"[풀잎, 안개, 철길]",78,2025-07-18 15:28:00
,시,감각 분리 시,감각 분리 시 연습: 깊은 동굴. 후각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[비바람, 조약돌, 쓸쓸함]",100,2025-07-18 15:27:00
,시,감각 분리 시,감각 분리 시 연습: 잔디밭 위의 의자. 주어진 상황을 후각적 인상만으로 3행 시로 작성하세요.,어려움,"[연기, 잔디, 별무리]",83,2025-07-18 15:26:00
,시,감각 분리 시,감각 분리 시 연습: 비 내린 아스팔트. 후각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,중간,"[종소리, 잎새, 빛살]",104,2025-07-18 15:25:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 극장. 주어진 상황을 시각적 인상만으로 3행 시로 작성하세요.,중간,"[쓸쓸함, 쓸쓸함, 차가운 돌]",50,2025-07-18 15:24:00
,시,감각 분리 시,감각 분리 시 연습: 초여름 들판. 주어진 주제를 후각적 디테일만으로 4행 시로 완성하세요.,중간,"[꽃잎, 비바람, 나무]",66,2025-07-18 15:23:00
,시,감각 분리 시,감각 분리 시 연습: 낮게 깔린 구름. 다른 감각 없이 시각적 표현만으로 3행 시를 만드세요.,중간,"[조약돌, 새벽빛, 빛]",108,2025-07-18 15:22:00
,시,감각 분리 시,감각 분리 시 연습: 가을 숲길. 후각만으로 풍경을 2~3행 시로 묘사하세요.,어려움,"[쓸쓸함, 촉감, 은빛]",73,2025-07-18 15:21:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 목재 오두막. 후각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,쉬움,"[달빛, 잔디, 부드러움]",82,2025-07-18 15:20:00
,시,감각 분리 시,감각 분리 시 연습: 새벽 시장. 주어진 상황을 시각적 인상만으로 3행 시로 작성하세요.,어려움,"[서리바람, 쓸쓸한 공기, 이슬]",115,2025-07-18 15:19:00
,시,감각 분리 시,감각 분리 시 연습: 깊은 동굴. 주어진 대상의 촉각적 이미지로만 2~4행 시를 작성하세요.,어려움,"[종소리, 황혼빛, 검은 하늘]",75,2025-07-18 15:18:00
,시,감각 분리 시,감각 분리 시 연습: 바람이 멈춘 들판. 주어진 상황을 미각적 인상만으로 3행 시로 작성하세요.,중간,"[눈송이, 황금빛, 서늘함]",107,2025-07-18 15:17:00
,시,감각 분리 시,감각 분리 시 연습: 불빛 없는 거리. 주어진 상황을 시각적 인상만으로 3행 시로 작성하세요.,중간,"[흐린 불빛, 밤, 비바람]",80,2025-07-18 15:16:00
,시,감각 분리 시,감각 분리 시 연습: 가을 숲길. 촉각만으로 풍경을 2~3행 시로 묘사하세요.,중간,"[습기, 소나무, 새벽빛]",50,2025-07-18 15:15:00
,시,감각 분리 시,감각 분리 시 연습: 버려진 선착장. 주어진 상황을 후각적 인상만으로 3행 시로 작성하세요.,중간,"[나무, 안개, 돌]",105,2025-07-18 15:14:00
,시,감각 분리 시,감각 분리 시 연습: 불 꺼진 도서관. 시각만을 사용하여 주어진 상황을 3행 시로 표현하세요.,쉬움,"[차가운 돌, 소나무, 서리 내린 길]",85,2025-07-18 15:13:00
,시,감각 분리 시,감각 분리 시 연습: 별이 흐르는 밤. 청각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,중간,"[서리꽃, 쓸쓸한 공기, 향기]",70,2025-07-18 15:12:00
,시,감각 분리 시,감각 분리 시 연습: 붉게 타오르는 벽난로. 주어진 대상의 촉각적 특징만으로 4행 시를 만드세요.,쉬움,"[파편, 연기, 소리]",58,2025-07-18 15:11:00
,시,감각 분리 시,감각 분리 시 연습: 고요한 숲속. 주어진 주제를 후각적 디테일만으로 4행 시로 완성하세요.,어려움,"[열기, 쓸쓸함, 강물]",55,2025-07-18 15:10:00
,시,감각 분리 시,감각 분리 시 연습: 쓰러진 가로등. 청각 외의 감각을 사용하지 않고 한 줄 시를 작성하세요.,중간,"[침묵, 안개꽃, 비]",103,2025-07-18 15:09:00
,시,감각 분리 시,감각 분리 시 연습: 새벽 시장. 다른 감각 없이 시각적 표현만으로 3행 시를 만드세요.,중간,"[차가움, 잿빛, 향기]",61,2025-07-18 15:08:00
,시,감각 분리 시,감각 분리 시 연습: 낡은 목재 오두막. 주어진 상황을 청각적 인상만으로 3행 시로 작성하세요.,중간,"[초승달, 달빛, 쓸쓸함]",78,2025-07-18 15:07:00
,시,감각 분리 시,감각 분리 시 연습: 달빛 호수. 아래 사물이나 상황을 후각만으로 묘사하는 2행 시를 작성하세요.,중간,"[황금빛, 얼음 조각, 창호지]",105,2025-07-18 15:06:00
